kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1558,25,0.1319,6,Pamūšio (Nr. 25) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0402,6,0.034,2,Pamūšio (Nr. 25) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0402,6,0.034,2,Pamūšio (Nr. 25) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0402,8,0.034,-,Pamūšio (Nr. 25) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0251,5,0.0213,-,Pamūšio (Nr. 25) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0201,4,0.017,-,Pamūšio (Nr. 25) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.005,1,0.0043,-,Pamūšio (Nr. 25) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.4,45,0.3356,5,Bučiūnų (Nr. 25) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.304,35,0.255,3,Bučiūnų (Nr. 25) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.096,10,0.0805,2,Bučiūnų (Nr. 25) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.088,9,0.0738,2,Bučiūnų (Nr. 25) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.088,10,0.0738,1,Bučiūnų (Nr. 25) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.04,4,0.0336,1,Bučiūnų (Nr. 25) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.04,5,0.0336,-,Bučiūnų (Nr. 25) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.032,4,0.0268,-,Bučiūnų (Nr. 25) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.024,3,0.0201,-,Bučiūnų (Nr. 25) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.3959,430,0.3379,38,Pakruojo (Nr. 24) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.3503,364,0.2989,50,Pakruojo (Nr. 24) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1362,143,0.1162,18,Pakruojo (Nr. 24) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0745,76,0.0635,12,Pakruojo (Nr. 24) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0635,63,0.0542,12,Pakruojo (Nr. 24) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0389,40,0.0332,6,Pakruojo (Nr. 24) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0262,23,0.0224,8,Pakruojo (Nr. 24) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0203,22,0.0173,2,Pakruojo (Nr. 24) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0178,21,0.0152,-,Pakruojo (Nr. 24) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.3631,653,0.3363,26,Naujamiesčio (Nr. 23) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.284,506,0.263,25,Naujamiesčio (Nr. 23) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1508,272,0.1397,10,Naujamiesčio (Nr. 23) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0791,138,0.0733,10,Naujamiesčio (Nr. 23) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0636,108,0.0589,11,Naujamiesčio (Nr. 23) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0578,102,0.0535,6,Naujamiesčio (Nr. 23) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0241,43,0.0223,2,Naujamiesčio (Nr. 23) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.016,24,0.0149,6,Naujamiesčio (Nr. 23) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.015,24,0.0139,4,Naujamiesčio (Nr. 23) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.592,94,0.5049,9,Noreikių (Nr. 22) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.2299,34,0.1961,6,Noreikių (Nr. 22) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1552,25,0.1324,2,Noreikių (Nr. 22) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0345,5,0.0294,1,Noreikių (Nr. 22) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0287,5,0.0245,-,Noreikių (Nr. 22) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0287,2,0.0245,3,Noreikių (Nr. 22) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.023,4,0.0196,-,Noreikių (Nr. 22) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.023,3,0.0196,1,Noreikių (Nr. 22) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0115,2,0.0098,-,Noreikių (Nr. 22) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.32,57,0.2819,7,Satkūnų (Nr. 21) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.255,50,0.2247,1,Satkūnų (Nr. 21) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.175,34,0.1542,1,Satkūnų (Nr. 21) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.12,22,0.1057,2,Satkūnų (Nr. 21) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1,19,0.0881,1,Satkūnų (Nr. 21) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.045,9,0.0396,-,Satkūnų (Nr. 21) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.02,3,0.0176,1,Satkūnų (Nr. 21) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.02,4,0.0176,-,Satkūnų (Nr. 21) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.02,2,0.0176,2,Satkūnų (Nr. 21) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.5,100,0.432,8,Medikonių (Nr. 21) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.2917,51,0.252,12,Medikonių (Nr. 21) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0833,18,0.072,-,Medikonių (Nr. 21) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0694,12,0.06,3,Medikonių (Nr. 21) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0648,14,0.056,-,Medikonių (Nr. 21) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0463,8,0.04,2,Medikonių (Nr. 21) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0324,7,0.028,-,Medikonių (Nr. 21) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0231,5,0.02,-,Medikonių (Nr. 21) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0046,1,0.004,-,Medikonių (Nr. 21) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.5989,100,0.5072,6,Mikniūnų (Nr. 20) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1582,23,0.134,5,Mikniūnų (Nr. 20) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1186,20,0.1005,1,Mikniūnų (Nr. 20) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0847,14,0.0718,1,Mikniūnų (Nr. 20) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0565,7,0.0478,3,Mikniūnų (Nr. 20) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0282,4,0.0239,1,Mikniūnų (Nr. 20) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0226,4,0.0191,-,Mikniūnų (Nr. 20) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0169,3,0.0144,-,Mikniūnų (Nr. 20) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0113,2,0.0096,-,Mikniūnų (Nr. 20) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.3229,113,0.3032,1,Mindaugių (Nr. 19) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.3116,105,0.2926,5,Mindaugių (Nr. 19) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1473,52,0.1383,-,Mindaugių (Nr. 19) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.068,23,0.0638,1,Mindaugių (Nr. 19) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0623,22,0.0585,-,Mindaugių (Nr. 19) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0538,19,0.0505,-,Mindaugių (Nr. 19) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0283,10,0.0266,-,Mindaugių (Nr. 19) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0198,6,0.0186,1,Mindaugių (Nr. 19) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.017,3,0.016,3,Mindaugių (Nr. 19) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.4533,202,0.3851,21,Mažeikonių (Nr. 19) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.3232,147,0.2746,12,Mažeikonių (Nr. 19) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.124,49,0.1054,12,Mažeikonių (Nr. 19) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0772,31,0.0656,7,Mažeikonių (Nr. 19) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0549,22,0.0466,5,Mažeikonių (Nr. 19) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0346,17,0.0294,-,Mažeikonių (Nr. 19) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0264,11,0.0225,2,Mažeikonių (Nr. 19) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0244,10,0.0207,2,Mažeikonių (Nr. 19) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0102,3,0.0086,2,Mažeikonių (Nr. 19) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.4089,145,0.3512,12,Lygumų (Nr. 18) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.3906,133,0.3356,17,Lygumų (Nr. 18) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0703,21,0.0604,6,Lygumų (Nr. 18) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0651,22,0.0559,3,Lygumų (Nr. 18) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0521,17,0.0447,3,Lygumų (Nr. 18) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0495,19,0.0425,-,Lygumų (Nr. 18) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0443,15,0.038,2,Lygumų (Nr. 18) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0234,7,0.0201,2,Lygumų (Nr. 18) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.013,5,0.0112,-,Lygumų (Nr. 18) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.36,44,0.3309,1,Linų (Nr. 17) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.232,28,0.2132,1,Linų (Nr. 17) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.208,26,0.1912,-,Linų (Nr. 17) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.072,8,0.0662,1,Linų (Nr. 17) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.064,6,0.0588,2,Linų (Nr. 17) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.048,5,0.0441,1,Linų (Nr. 17) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.032,4,0.0294,-,Linų (Nr. 17) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.024,3,0.0221,-,Linų (Nr. 17) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.008,1,0.0074,-,Linų (Nr. 17) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.4375,383,0.3881,23,Linkuvos (Nr. 16) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.2058,180,0.1826,11,Linkuvos (Nr. 16) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1703,152,0.1511,6,Linkuvos (Nr. 16) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.055,46,0.0488,5,Linkuvos (Nr. 16) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0539,44,0.0478,6,Linkuvos (Nr. 16) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0496,42,0.044,4,Linkuvos (Nr. 16) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0356,27,0.0315,6,Linkuvos (Nr. 16) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0323,29,0.0287,1,Linkuvos (Nr. 16) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.028,25,0.0249,1,Linkuvos (Nr. 16) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.3235,104,0.2895,6,Kriukų (Nr. 16) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.2,61,0.1789,7,Kriukų (Nr. 16) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1353,42,0.1211,4,Kriukų (Nr. 16) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1294,44,0.1158,-,Kriukų (Nr. 16) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1235,41,0.1105,1,Kriukų (Nr. 16) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0441,13,0.0395,2,Kriukų (Nr. 16) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0441,14,0.0395,1,Kriukų (Nr. 16) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0382,11,0.0342,2,Kriukų (Nr. 16) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0324,10,0.0289,1,Kriukų (Nr. 16) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.3631,55,0.3455,2,Linksmučių (Nr. 15) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.2994,47,0.2848,-,Linksmučių (Nr. 15) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.121,19,0.1152,-,Linksmučių (Nr. 15) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0764,12,0.0727,-,Linksmučių (Nr. 15) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0573,9,0.0545,-,Linksmučių (Nr. 15) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0318,5,0.0303,-,Linksmučių (Nr. 15) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0255,4,0.0242,-,Linksmučių (Nr. 15) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0191,3,0.0182,-,Linksmučių (Nr. 15) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0191,3,0.0182,-,Linksmučių (Nr. 15) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.3398,59,0.3004,11,Kirnaičių (Nr. 15) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.3107,63,0.2747,1,Kirnaičių (Nr. 15) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1359,25,0.1202,3,Kirnaičių (Nr. 15) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1117,21,0.0987,2,Kirnaičių (Nr. 15) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.068,12,0.0601,2,Kirnaičių (Nr. 15) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0583,11,0.0515,1,Kirnaičių (Nr. 15) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0437,9,0.0386,-,Kirnaičių (Nr. 15) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0243,5,0.0215,-,Kirnaičių (Nr. 15) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0049,1,0.0043,-,Kirnaičių (Nr. 15) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.5902,65,0.4706,7,Laipuškių (Nr. 14) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1475,15,0.1176,3,Laipuškių (Nr. 14) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1475,16,0.1176,2,Laipuškių (Nr. 14) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0984,11,0.0784,1,Laipuškių (Nr. 14) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0492,4,0.0392,2,Laipuškių (Nr. 14) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0328,4,0.0261,-,Laipuškių (Nr. 14) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0246,3,0.0196,-,Laipuškių (Nr. 14) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0164,2,0.0131,-,Laipuškių (Nr. 14) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0164,2,0.0131,-,Laipuškių (Nr. 14) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.6073,157,0.553,10,Kepalių (Nr. 14) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.2545,63,0.2318,7,Kepalių (Nr. 14) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1018,27,0.0927,1,Kepalių (Nr. 14) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.04,11,0.0364,-,Kepalių (Nr. 14) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0218,4,0.0199,2,Kepalių (Nr. 14) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0218,5,0.0199,1,Kepalių (Nr. 14) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0182,5,0.0166,-,Kepalių (Nr. 14) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0109,3,0.0099,-,Kepalių (Nr. 14) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0073,-,0.0066,2,Kepalių (Nr. 14) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.3802,87,0.3262,5,Plikiškių (Nr. 13) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.2727,59,0.234,7,Plikiškių (Nr. 13) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1157,27,0.0993,1,Plikiškių (Nr. 13) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1157,23,0.0993,5,Plikiškių (Nr. 13) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0702,16,0.0603,1,Plikiškių (Nr. 13) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0496,8,0.0426,4,Plikiškių (Nr. 13) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0455,11,0.039,-,Plikiškių (Nr. 13) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0289,7,0.0248,-,Plikiškių (Nr. 13) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0248,4,0.0213,2,Plikiškių (Nr. 13) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0,-,0.0,-,Kauksnųjų (Nr. 13) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.6555,75,0.5909,3,Kauksnųjų (Nr. 13) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1681,19,0.1515,1,Kauksnųjų (Nr. 13) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.084,9,0.0758,1,Kauksnųjų (Nr. 13) apylinkė
Renata Lingevičiūtė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0336,3,0.0303,1,Kauksnųjų (Nr. 13) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0336,4,0.0303,-,Kauksnųjų (Nr. 13) apylinkė
Darius Rickevičius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0336,4,0.0303,-,Kauksnųjų (Nr. 13) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0252,3,0.0227,-,Kauksnųjų (Nr. 13) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0168,2,0.0152,-,Kauksnųjų (Nr. 13) apylinkė
Vytautas Einoris,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.4645,85,0.3991,-,Kalpokų (Nr. 12) apylinkė
Justinas Macijauskas,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1803,29,0.1549,4,Kalpokų (Nr. 12) apylinkė
Marija Šerienė,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.1038,18,0.0892,1,Kalpokų (Nr. 12) apylinkė
Rimantas Remeika,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0929,17,0.0798,-,Kalpokų (Nr. 12) apylinkė
Eugenijus Karklius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.071,9,0.061,4,Kalpokų (Nr. 12) apylinkė
Albinas Raudonius,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0437,8,0.0376,-,Kalpokų (Nr. 12) apylinkė
Eugenijus Sklenys,Pakruojo - Joniškio (Nr. 46) vienmandatės apygardos,0.0437,8,0.0376,-,Kalpokų (Nr. 12) apylinkė
