apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Daugiamandatė,1952 05 20,Vedęs,Nebuvo,"UAB ''Ževita'', tech. direktorius",Kęstutis MOCKUS,Vilnius ,1983 - Vilniaus raj. neakivaizdinės-vakarinės vid. m-kla prie Egliškių MKP,Automobiliai,,"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",,,Rusų,Nėra,Neturi
Daugiamandatė,1951 06 11,Vedęs,Nebuvo,"UAB ''Alobra'', direktorius",Albinas POCEVIČIUS,Vilnius ,"1984 - Lietuvos veterinarijos akademija, zooinžinierius",Knygos,,"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",,,Rusų,Nėra,Neturi
Daugiamandatė,1942 02 09,Vedęs,Nebuvo,"Vilniaus universitetas, profesorius, Kūno kultūros centro vedėjas",Juozas SAPLINSKAS,Vilnius ,"1966 - Vilniaus pedagoginis universitetas, geografija, fizinis lav.",Muzika,,"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",,,Anglų,Nėra,Neturi
Daugiamandatė,1940 01 03,Išsiskyręs,Nebuvo,pensininkas,Jonas BIELIAUSKAS,Vilnius ,"1957 - Vilniaus ŽŪMT, elektrifikacija",,,"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",,,Rusų,Nėra,Neturi
Daugiamandatė,1941 06 05,Vedęs,Nebuvo,"AB ''Tilremas'', gen. direktorius",Jevgenij LEV,Vilnius ,"1964 - Kūno kultūros institutas, pedagogas",,,"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",,,,Nėra,Neturi
Daugiamandatė,1940 11 19,Vedęs,Nebuvo,"UAB ''Bervis ir Co'', prezidentas",Vytautas BERNATONIS,Vilnius ,"1970 - Vilniaus inžinierinis statybos institutas, inžinierius mechanikas",Darbas,,"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",,,Rusų,Nėra,Neturi
Daugiamandatė,1962 11 12,Vedęs,Nebuvo,"UAB ''Ževita'', mokymo kursų vadovas",Vytautas Aleksas LAZINKA,Vilnius ,"2000 - Vilniaus Gedimino technikos universitetas, transporto inžinerija",Medžioklė,,"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",,,Lenkų,Nėra,Neturi
Daugiamandatė,1930 05 28,Vedęs,Nebuvo,"Rašytojų Sąjunga, rašytojas",Vytautas PETKEVIČIUS,Vilnius ,"1960 - Maskvos Lomonosovo vardo universitetas, istorikas",Bitininkystė,,"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",,,Lenkų,Nėra,Neturi
Ukmergės,1943 02 08,Vedęs,Nebuvo,"Ukmergės rajono Užulaukio km., ūkininkas",Julius VESELKA,Vilnius ,"1972 - Vilniaus Universitetas, Ekonomistas","Ekonominė, politinė analizė",,Išsikėlė pats,,,Vokiečių,Nėra,Neturi
Daugiamandatė,1922 12 01,,Nenurodė,,Vincas GRIGONIS,Kaunas ,,,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,,Nenurodė,Nenurodė
Daugiamandatė,1949 01 20,Vedęs,Nebuvo,Lietuvos respublikos Seimas. Seimo narioS.Pečeliūno padėjėjas-sekretorius,Vladas TUMINAS,"Kaišiadorys , Kaišiadorių raj.","1980 - Ukmergės žemės ūkio technikumas, mechanikas",Žvejyba,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Daugiamandatė,1966 07 10,,Nebuvo,,Eglė Ernesta LUMBIENĖ,Kaunas ,,,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Daugiamandatė,1956 10 26,,Nebuvo,Ūkininkauju,Rimutis BRAZINSKAS,"Ringailių k. , Kaišiadorių raj.","1976 - Vilniaus statybos technikumas, darbų vykdytojas",,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Daugiamandatė,1927 04 02,Vedęs,Nebuvo,,Kazys BUŽINSKIS,"Jonučių k. , Kauno raj.",,,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Vokiečių,Nėra,Neturi
Daugiamandatė,1946 12 28,Vedęs,Nebuvo,"Vilniaus Jeruzalės darbo rinkos mokymo centras, vyresnysis profesijos mokytojas",Vytautas TRINSKIS,"Kiemėnų k. , Pasvalio raj.","1970 - Kauno politechnikos institutas, inžinierius mechanikas",Mėgėjiška žūklė,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Daugiamandatė,1934 01 03,,Nebuvo,,Jadvyga MARKAITIENĖ,Kaunas ,,,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,,Nėra,Neturi
Daugiamandatė,1941 02 02,Vedęs,Nebuvo,"AB ""Ekranas"", meistras",Liudvikas KEMEKLIS,Panevėžys ,"1965 - Kauno politechnikos institutas, chemikas technologas",,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Daugiamandatė,1921 01 01,,Nebuvo,,Povilas GRUNSKIS,Kaunas ,,,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,,Nėra,Neturi
Daugiamandatė,1950 02 22,Vedęs,Nebuvo,"Panevėžio advokato A.Aleknos kontora, advokatas",Arvydas ALEKNA,Panevėžys ,"1977 - Vilniaus valstybinis universitetas, teisininko",Dirbti su žmonėmis,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Daugiamandatė,1933 11 18,Našlė,Nebuvo,Pensininkė,Genė GREBLIAUSKIENĖ,Kaunas ,"1968 - Kauno tech. technikumas, audimo technologas",Kelionės,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Daugiamandatė,1960 06 19,,Nebuvo,,Nijolė BLAŽIENĖ,Kaunas ,,,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,,Nėra,Neturi
Daugiamandatė,1921 09 08,,Nebuvo,,Alfonsas NORVILIS,"Raudondvario k. , Kauno raj.",,,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,,Nėra,Neturi
Daugiamandatė,1958 01 11,Vedęs,Nebuvo,"ietuvos zoologijos sodas, želdinių priežiūros technikas",Viktoras SINIAUSKAS,Kaunas ,"1992 - Kauno aukštesnioji žemės ūkio mokykla, bitininkystės techniko;1981 - Lietuvos veterinarijos akademija, veterinarijos gydytojo;1976 - Kauno 5-oji vidurinė mokykla",Drožinėjimas iš medžio,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Vokiečių,Nėra,Neturi
Daugiamandatė,1933 09 06,,Nebuvo,,Justinas Viktoras ŠIMANSKAS,Kaunas ,,,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,,Nėra,Neturi
Daugiamandatė,1945 01 04,Vedęs,Nebuvo,"UAB OK ""Lindra"", agentas",Ramutis KLOVA,Kaunas ,"1977 - Kauno politechnikos institutas, tikslieji mechanikos prietaisai",,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Daugiamandatė,1943 05 18,Vedęs,Nebuvo,"SPAB ""Lietuvos geležinkeliai"" Apsaugos tarnyba, sargybos viršininkas",Kazys Algirdas MALINAUSKAS,"Kaišiadorys , Kaišiadorių raj.","1963 - Kauno statybos mokykla Nr.4, statybos technikas;1961 - Rumšiškių vidurinė mokykla",,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Daugiamandatė,1939 12 17,Vedęs,Nebuvo,"UAB OK ""Lindra"", draudimo agentas",Steponas Alfredas VAITKEVIČIUS,"Žiežmariai , Kaišiadorių raj.","1980 - Kauno politechnikos institutas, inžinierius mechanikas",Knygos,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Daugiamandatė,1937 06 16,Ištekėjusi,Nebuvo,"Senamiesčio konsultacinis mokymo punktas, Vilnius, matematikos mokytoja",Jadvyga LUPEIKIENĖ,Vilnius ,"1964 - VVPI, matematika braižyba",Gėlininkystė,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Anglų,Nėra,Neturi
Daugiamandatė,1973 01 05,,Nebuvo,,Renata LINGEVIČIŪTĖ,Kaunas ,,,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,,Nėra,Neturi
Daugiamandatė,1926 05 30,Vedęs,Nebuvo,,Stasys KALVĖNAS,"Migonių k. , Pasvalio raj.","1979 - Kauno politechnikos institutas, inžinierius mechanikas;1970 - Panevėžio politechnikumas, Techn. technologas;1966 - Panevėžio neakivaizdinė mokykla",Filatelija,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Anykščių - Kupiškio,1945 09 16,Vedęs,Nebuvo,"Vilniaus savivaldybės viršuliškių seniūnija, statybos priežiūros inžinierius (panaikintos 2000 06 31)",Kornelijus PAPŠYS,Vilnius ,"1981 - VISI, PCS",Kompiuterinė grafika,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Daugiamandatė,1936 11 11,Ištekėjusi,Nebuvo,"Bagotosios pagrindinė mokykla, direktorė",Ona Birutė PAPLAUSKIENĖ,"Kazlų Rūda , Marijampolės raj.","1973 - Vilniaus pedagoginis institutas, geografijos mokytoja",,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Vokiečių,Nėra,Neturi
Alytaus,1951 06 15,Vedęs,Nebuvo,,Vytautas KATUKEVIČIUS,"Vaišvydavos k. (dalis) , Kauno raj.","1979 - Kauno politechnikos institutas, inžinierius",Medžioklė,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Daugiamandatė,1973 10 08,,Nebuvo,"UAB ""Panemunės šilas""",Vaiva GUDELYTĖ,Kaunas ,"Vilniaus universitetas (III kursas), vadyba administravimas",Literatūra,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Anglų,Nėra,Neturi
Daugiamandatė,1944 01 19,Vedęs,Nebuvo,"AB ""Pramprojektas"", ūkio skyriaus viršininkas",Domijonas SRĖBALIUS,Kaunas ,"1968 - Kauno politechnikos institutas, informatikos inžinierius elektromechanikas",Sodininkystė,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Daugiamandatė ,1960 06 24,,Nebuvo,"UAB ""Medgilė"", direktoriaus pavaduotojas",Gintaras BUDRYS,Kaunas ,"1983 - Kauno politechnikos institutas, inžinierius mechanikas",,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,,Nėra,Neturi
Daugiamandatė,1953 05 18,,Nebuvo,"Stomatologijos klinika,vadybininkas",Vytautas PAULIUKAS,Kaunas ,"1976 - Kauno politechnikos institutas, inžinierius elektrikas",Kelionės,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Anglų,Nėra,Neturi
Daugiamandatė,1956 12 04,Netekėjusi,Nebuvo,"auno Medicinos universiteto Kardiologijos institutas, mokslinė bendradarbė",Margarita BERESNEVAITĖ,Kaunas ,"1981 - Kauno medicinos institutas, gydytoja",Menas,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Anglų,Nėra,Neturi
Daugiamandatė,1923 01 20,,Nebuvo,pensininkas,Juozas CIPARIS,Kaunas ,"1949 - Kauno valstybinis universitetas Cheminės-technologijos fakultetas, chemikas technologas",Turizmas,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Daugiamandatė,1934 08 28,Išsiskyręs,Nebuvo,"Lietuvos žemės ūkio rūmai, konsultantas",Rimantas LIAKAS,Vilnius ,"1963 - Maskvos visasąjunginis neakivaizdinis politechnikos institutas, inžinierius-technologas;1956 - Krasnojarsko Mašinų gamybos technikumas, technologas",Sodininkystė,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Anglų,Nėra,Neturi
Daugiamandatė,1959 06 29,,Nebuvo,"Kauno apskrities darbuotojų profesinė sąjunga ""sandrauga, pirmininkas",Kęstutis JUKNIS,Kaunas ,"Lietuvos veterinarijos akademija, zooinžinierius",Kelionės,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,,Nėra,Neturi
Daugiamandatė ,1955 04 16,,Nebuvo,"UAB ""LŽŪB draudinas"", vadybininkas",Eduardas ZELBA,Kaunas ,"1979 - Lietuvos veterinarijos akademija, veterinarijos gydytojas",Grybavimas,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Anglų,Nėra,Neturi
Daugiamandatė,1961 03 23,Vedęs,Nebuvo,"Kelmės rajono savivaldybė Šaukėnų seniūnija, seniūnas",Algimantas ŠUKYS,"Šaukėnų mstl. , Kelmės raj.","1983 - Vilniaus pedagoginis universitetas, techn. disciplina ir darbai",Kultūrinė veikla,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Vokiečių,Nėra,Neturi
Daugiamandatė,1970 08 14,Vedęs,Nebuvo,"Jonavos rajonos savivaldybė, Ruklos seniūnas",Gintas JASIULIONIS,"Jonava , Jonavos raj.",,,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,,Nėra,Neturi
Daugiamandatė ,1953 07 13,,Nėra,"Investuotojų Forumo Asociacija, vykdantysis direktorius",Algis AVIŽIENIS,Vilnius ,"1978 - Čikagos universitetas, politologija",Filosofija,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Anglų,JAV -     ,Neturi
Daugiamandatė,1959 01 29,Vedęs,Nebuvo,"Kauno rajono savivaldybės Karmėlavos seniūnija, seniūnas",Juozas MOZERIS,"Ramučių k. , Kauno raj.","1986 - Kauno politechnikos institutas, chemikas inžinierius technologas",Fotografija,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Anglų,Nėra,Neturi
Centro,1945 05 30,,Nebuvo,"VĮ Kauno ""Raudonojo kryžiaus"" ligoninė",Mykolas BILIŪNAS,Kaunas ,"1968 - Kauno medicinos institutas, gydytojas",Seni automobiliai,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Aleksoto -  Vilijampolės,1953 02 22,,Nebuvo,"Lietuvos kūno kultūros akademija, docentė",Birutė STATKEVIČIENĖ,Kaunas ,"1980 - Maskvos centrinis kūno kultūros institutas;1974 - Lietuvos kūno kultūros institutas, sporto šakų dėstytojas",Įvairūs,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Daugiamandatė,1928 10 28,,Nebuvo,,Jonas TRUSKA,"Akademijos mstl. , Kauno raj.",,,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,,Nėra,Neturi
Daugiamandatė,1969 02 05,,Nebuvo,,Audrius SKIMBORAUSKAS,Kaunas ,,,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,,Nėra,Neturi
Daugiamandatė,1943 02 21,Vedęs,Nebuvo,"AB ""Kauno ketaus liejykla, liejimo technologijos skyriaus viršininkas",Primas NOREIKA,"Viekšniai , Akmenės raj.","1966 - Kauno politechnikos institutas, inžinierius mechanikas",Istorija,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Daugiamandatė ,1942 12 11,Vedęs,Nebuvo,"Lietuvos žemės ūkio inžinerijos institutas, konstravimo biuro vedėjas",Leonas MILČIUS,"Raudondvario k. , Kauno raj.","1970 - Lietuvos žemės ūkio mechanizacijos ir elektrifikacijos mokslinio tyrimo institutas, aspirantas;1965 - Lietuvos žemės ūkio akademija, inžinieriusmechanikas;1960 - Ežerėlio vidurinė mokykla",Filatelija,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Anglų,Nėra,Neturi
Daugiamandatė,1953 08 11,,Nebuvo,"UAB ""Bigsta"", direktoriaus pavaduotojas",Kąstytis GAURELIS,Kaunas ,"197 - Kauno politechnikos institutas, pramoninė šiluminė energetika",Kelionės,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Anglų,Nėra,Neturi
Daugiamandatė,1954 08 07,Vedęs,Nebuvo,"Vilniaus pedagoginis universitetas, docentas",Edvardas KRIŠČIŪNAS,Vilnius ,"1977 - Vilniaus universitetas, istorikas",Turizmas,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Anglų,Nėra,Neturi
Daugiamandatė,1955 08 01,,Nebuvo,"Lietuvos Respublikos Seimas, Seimo nario E.Zingerio padėjėja",Vilija GRINCEVIČIENĖ,Vilnius ,"1979 - Vilniaus pedagoginis institutas, biologija",Fantastinė literatūra,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Anglų,Nėra,Neturi
Kalniečių,1958 09 14,,Nebuvo,LR Seimas,Stanislovas BUŠKEVIČIUS,Kaunas ,"1985 - Vilniaus universitetas, ekonomistas",Filosofija,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Anglų,Nėra,Neturi
Daugiamandatė,1966 03 24,Nevedęs,Nebuvo,"Lietuvos elektrinė, inžinierius konstruktorius",Ramūnas PLERPA,"Elektrėnai , Trakų raj.","1991 - Kauno technologijos universitetas, šiluminių įrengimų inžinierius;1984 - Elektrėnų I-oji vid. mokykla",Buriavimas,,A.Brazausko socialdemokratinė koalicija,,,Anglų,Nėra,Neturi
Daugiamandatė,1938 06 13,Vedęs,Nebuvo,"Vilkaviškio savivaldybė, mero pavaduotojas",Algimantas Antanas GREIMAS,"Kisiniškių k. , Vilkaviškio raj.","1972 - Lietuvos žemės ūkio akademija, Inž.-elektrikas",Sodininkystė,,A.Brazausko socialdemokratinė koalicija,,,Rusų,Nėra,Neturi
Daugiamandatė,1953 09 12,Vedęs,Nebuvo,"UAB ""Utenos statyba"" ir partneriai, direktorius",Valerijus PONOMARIOVAS,Vilnius ,"1976 - Vilniaus inžinierinis statybos institutas, inžinierius statybininkas",Sportas,,A.Brazausko socialdemokratinė koalicija,,,Anglų,Nėra,Neturi
Daugiamandatė,1950 08 09,Vedęs,Nebuvo,"Kauno rajono savivaldybė, savivaldybės sekretorius",Antanas VANAGAS,"Garliava , Kauno raj.","1991 - Vilniaus aukštoji biznio v-bos mokykla, Vadybininkas;1981 - Vilniaus aukštoji partinė mokykla, Politologas;1975 - Kauno politechnikumas, automobilių techn.apt.",Filosofija,,A.Brazausko socialdemokratinė koalicija,,,Rusų,Nėra,Neturi
Daugiamandatė,1942 08 30,Vedęs,Nebuvo,"AB ""Lietuvos kuras"", Turto valdymo skyriaus viršininkas",Feliksas KOLOSAUSKAS,Vilnius ,"1970 - Kauno politechnikos institutas, Inžinierius mechanikas",Klasikinė muzika,,A.Brazausko socialdemokratinė koalicija,,,Rusų,Nėra,Neturi
Daugiamandatė,1948 01 05,Vedęs,Nebuvo,"SPAB ""Vilniaus šilumos tinklai"", filialas Vilniaus elektrinė, šaltkalvių-elektrikų brigadininkas",Pranas LANKAS,Vilnius ,"1983 - Kauno politechnikumas, technikas - elektrikas",,,A.Brazausko socialdemokratinė koalicija,,,Rusų,Nėra,Neturi
Daugiamandatė,1934 01 02,,Nebuvo,"Lietuvos gyvulininkystės institutas, mokslinis sekretorius",Antanas KAIRYS,"Baisiogalos mstl. , Radviliškio raj.","1957 - Maskvos K.A.Timiriazevo žemės ūkio akademija, Zootechnika",,,A.Brazausko socialdemokratinė koalicija,,,Anglų,Nėra,Neturi
Daugiamandatė,1943 12 03,Vedęs,Nebuvo,Ūkininkas,Juozas ŽEBRAUSKAS,"Linkaičių k. , Joniškio raj.","1972 - Lietuvos žemės ūkio akademija, Moskslinis agronomas",,,A.Brazausko socialdemokratinė koalicija,,,Rusų,Nėra,Neturi
Daugiamandatė,1957 02 25,Vedęs,Nebuvo,"UAB Ariogalos vaistinė, direktorius",Liudas KAVALIAUSKAS,"Ariogala , Raseinių raj.","1980 - Kauno medicinos institutas, Provizorius",Krepšinis,,A.Brazausko socialdemokratinė koalicija,,,Anglų,Nėra,Neturi
Daugiamandatė,1941 02 06,Vedęs,Nebuvo,"Viešųjų pirkimų tarnyba prie LRV, direktoriaus pavaduotojas",Kazimieras Vytis ATKOČIŪNAS,"Biržai , Biržų raj.","1970 - Vilniaus inžinerinis statybos institutas, Inžinierius mechanikas",Skaitymas,,A.Brazausko socialdemokratinė koalicija,,,Rusų,Nėra,Neturi
Daugiamandatė,1951 03 12,Vedęs,Nebuvo,"UAB ""MANUKAS"", direktorius",Alvydas ŠEDŽIUS,Šiauliai ,"1973 - Vilnaius inžinerinis statybos institutas (VISI), Automobilių transporto inžinierius- mechanikas",Medžioklė,,A.Brazausko socialdemokratinė koalicija,,,Rusų,Nėra,Neturi
Daugiamandatė,1956 01 26,Vedęs,Nebuvo,"UAB draudimo kompanija ""Baltic Polis"", direktorius",Antanas NESTECKIS,"Liučiūnų k. , Kauno raj.","1979 - LŽŪU, inž. - elektrikas;1974 - Rietavo vid. mokykla",Krepšinis,,A.Brazausko socialdemokratinė koalicija,,,Rusų,Nėra,Neturi
Daugiamandatė,1952 09 17,Ištekėjusi,Nebuvo,"UAB ""Litera"", ""Pamario"" laikraščio redakcijos skyriaus vedėja",Stasė SKUTULIENĖ,"Pagrynių k. , Šilutės raj.","1976 - Vilnaius universitetas, Filologė ir lietuvių kalbos ir literatūros dėstytoja;1971 - Linkmenų vidurinė m-la",Žvejyba,,A.Brazausko socialdemokratinė koalicija,,,Vokiečių,Nėra,Neturi
Pasvalio - Panevėžio,1952 02 08,Vedęs,Nebuvo,"Pasvalio rajono savivaldybė, mero pavaduotojas",Alfonsas PULOKAS,"Pasvalys , Pasvalio raj.","1975 - Lietuvos žemės ūkio akademija, inžinierius",Krepšinis,,Lietuvos demokratinė darbo partija,,,Rusų,Nėra,Neturi
Daugiamandatė,1958 01 31,Vedęs,Nebuvo,"UAB ""Zigvita"", generalinis direktorius",Juozapas PALIAKAS,"Veiviržėnų mst. , Klaipėdos raj.","1981 - Lietuvos žemės ūkio akademija, mokslinis agronomas",Bonistika,,A.Brazausko socialdemokratinė koalicija,,,Anglų,Nėra,Neturi
Šilalės - Šilutės,1953 11 16,Vedęs,Nebuvo,"AB ""Lithun"", gen. direktoriaus pavaduotojas",Zigmantas BALČYTIS,Vilnius ,"1976 - Vilniaus valstybinis universitetas, ekonominė kibernetika",Krepšinis,,Lietuvos demokratinė darbo partija,,,Anglų,Nėra,Neturi
Daugiamandatė,1944 03 14,Išsiskyrusi,Nebuvo,"""Saulės"" gimnazija, lietuvių kalbos mokytoja",Audronė PACEVIČIENĖ,Kaunas ,"1972 - Vilniaus universitetas, filologė",Įvairios paskaitos,,A.Brazausko socialdemokratinė koalicija,,,Anglų,Nėra,Neturi
Danės,1939 02 12,Vedęs,Nebuvo,"Lietuvos jūrų krovos kompanijų asociacija, vykdantysis direktorius - viceprezidentas",Valentinas GREIČIŪNAS,Klaipėda ,"1965 - Kauno politechnikos institutas Klaipėdos fakultetas, inžinierius statybininkas",Medžioklė,,Lietuvos demokratinė darbo partija,,,Vokiečių,Nėra,Neturi
Kaišiadorių - Elektrėnų,1944 02 20,Vedęs,Nebuvo,"AB ""Šaldytuvų ūkis"", Eksporto ir importo terminalo direktorius",Bronius BRADAUSKAS,Vilnius ,"1966 - Vilniaus valstybinis universitetas, ekonomistas",Grybavimas,,Lietuvos demokratinė darbo partija,,,Vokiečių,Nėra,Neturi
Daugiamandatė,1925 12 05,Vedęs,Nebuvo,"Puslaidininkių fizikos institutas, vyriausiasis moksl. bendradarbis",Juras POŽELA,Vilnius ,"1951 - Maskvos universitetas, Fizikas",,,A.Brazausko socialdemokratinė koalicija,,,Rusų,Nėra,Neturi
Daugiamandatė,1954 11 26,Netekėjusi,Nebuvo,"Alytaus miesto savivaldybė, mero patarėja",Ona BALEVIČIŪTĖ,Alytus ,"1977 - Vilniaus valstybinis pedagoginis institutas, Fizika",Knygos,,A.Brazausko socialdemokratinė koalicija,,,Lenkų,Nėra,Neturi
Daugiamandatė,1952 03 22,Vedęs,Nebuvo,"Pakruojo r. Žvirblonių žemės ūkio bendrovė, bendrovės pirmininkas",Algirdas RAŽAUSKAS,"Žvirblonių k. , Pakruojo raj.","1978 - Lietuvos žemės ūkio akademija, mokslinis agronomas",Medžioklė,,A.Brazausko socialdemokratinė koalicija,,,Rusų,Nėra,Neturi
Daugiamandatė,1946 04 26,Vedęs,Nebuvo,"Marijampolės savivaldybė, meras",Vidmantas BRAZYS,"Užkirčių k. , Marijampolės raj.","1986 - Lietuvos veterinarijos akademija, Zooinžinierius",Turizmas,,A.Brazausko socialdemokratinė koalicija,,,Rusų,Nėra,Neturi
Dzūkijos,1950 01 12,Vedęs,Nebuvo,"Alytaus rajono savivaldybė, meras",Vydas BARAVYKAS,"Verebiejų k. , Alytaus raj.","1977 - Lietuvos žemės ūkio akademija, Mokslinis agronomas;1967 - Liudvinavo vidurinė mokykla",Domėjimasis šalies ekonomine raida,,Lietuvos demokratinė darbo partija,,,Anglų,Nėra,Neturi
Daugiamandatė,1959 04 01,Vedęs,Nebuvo,"AB ""Mileta"", Gamybos techninio skyriaus viršininkas",Evaldas GUSTAS,Kaunas ,"1982 - Kauno politechnikos institutas, elektroninės technikos inžinierius",Knygos,,A.Brazausko socialdemokratinė koalicija,,,Anglų,Nėra,Neturi
