apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Panemunės,1965-04-06,vedęs / ištekėjusi,Ne ,"ADVOKATŲ KONTORA DEGULIS, GUSTAITIS, VAICEKAUSKAS IR PARTNERIAI ADVOKATAS",Konstantinas    PESENKA,Kaunas,Aukštasis;VVU (Vilniaus universitetas);TEISININKAS;1993,"Bendruomeninė ir labdaros veikla, Teatras, Medžioklė, Žvejyba, Golfas, Pramoginiai šokiai, Turizmas",KAUNO MIESTAS LR,Naujoji sąjunga (socialliberalai),Rusas (-ė) ,,"Rusų, Anglų, Vokiečių",Ne ,Neturiu 
Daugiamandatė,1948-03-09,vedęs / ištekėjusi,Ne ,"UAB ""GRABUPĖLIAI"", VALDYBOS PIRMININKAS",Algirdas    BALČYTIS,Šilutė,Aukštasis;VILNIAUS INŽINIERINIS STATYBOS INSTITUTAS;STATYBOS INŽINIERIUS;1984,GAMTA,"ŠILUTĖS RAJONE, GARDAMO SEN RAMOVOS KAIME",Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Aukštaitijos,1950-02-22,vedęs / ištekėjusi,Ne ,"Lietuvos Advokatūra, advokatas",Arvydas    ALEKNA,Vareikių I k.,Aukštasis;Vilniaus Valstybinis universitetas Teisės fakultetas;teisininko;1978,keliauti,Lietuvos Respublikos Panevėžio m.,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Rusų, Lenkų",Ne ,Neturiu 
Daugiamandatė,1965-10-29,vedęs / ištekėjusi,Ne ,"Prienų rajono savivaldybės administracija, Administracijos direktorius",Arūnas    VAIDOGAS,Šilaičių k.,Aukštasis universitetinis;Lietuvos žemės ūkio universitetas;Agronomas;2005,"Sportas, Muzika, Šokiai, Kelionės","Trakų r., Semeliškių apylinkė, Eitulionių k.",Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Lenkų, Rusų",Taip ,Neturiu 
Šakių,1948-07-24,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimo kanceliarija, Seimo nario A. Sadecko padėjėjas - sekretorius",Juozas Vytas    JACEVIČIUS,Vilnius,Aukštasis;VU Teisės  fakultetas;Teisininkas;1973,"Literatūra, Filosofija, Filatelija, Numizmatika, Istorija","Gaisrių kaimas, Sintautų apylinkė, Šakių rajonas, Lietuva",Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Lenkų, Rusų, Vokiečių",Ne ,Neturiu 
Daugiamandatė,1954-10-02,vedęs / ištekėjusi,Ne ,"LRS, seimo nario A. Paulausko padėjėjas- sekretorius",Anatolijus    KOROLKOVAS,Vilnius,Aukštasis;Kauno kūno kultūros akademija;pedagogas;1983,"Žvejyba, Sportas, Skaitymas",Vilnius,Naujoji sąjunga (socialliberalai),Rusas (-ė) ,,"Lenkų, Rusų",Ne ,Neturiu 
Lazdijų - Druskininkų,1966-08-28,vedęs / ištekėjusi,Ne ,"Alytaus miesto savivaldybės biudžetinė įstaiga priešgaisrinės apsaugos tarnyba, direktorius",Raimundas    MARKAUSKAS,Alytus,Aukštasis;KTU Mechanikos fakultetas;Pramonės šiluminės energetikos inžinierius;1991,Laisvalaikio praleidimas gamtoje,Alytus,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Anglų, Rusų, Lenkų",Ne ,Neturiu 
Anykščių - Kupiškio,1957-06-14,vedęs / ištekėjusi,Ne ,"Valstybinė lošimų priežiūros komisija, pirmininko pavaduotojas",Vytautas    JANULIS,Vilnius,Aukštasis;Vilniaus valstybinis universitetas;Ekonomistas;1981,"Žaidžiu krepšinį, Fotografuoju, Renku autografus, senienas","Anykščių rajonas, Troškūnai ",Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,,Ne ,Neturiu 
Daugiamandatė,1967-08-17,vedęs / ištekėjusi,Ne ,"UAB ""GIRIŲ BIZONAS"", TECHNINĖS TARNYBOS VADOVAS",Aidas    VAIŠNORA,Kazlų Rūda,-;Kauno Technologijos Universitetas;Viešasis administravimas;2003;Aukštasis universitetinis;Kauno Technologijos Universitetas;Inžinierius- mechanikas;1992,"SPORTAS, GRYBAVIMAS, KNYGOS",Kazlų Rūda,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Rusų, Lenkų, Vokiečių, Anglų",Ne ,Neturiu 
Radviliškio,1960-10-25,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimas, Seimo NS (socialliberalų) frakcijos patarėjas, Seimo nario padėjėjas, sekretorius",Gintautas    KNIUKŠTA,Vilnius,Aukštasis;Lietuvos teisės universitetas;Teisė ir valdymas;2003;Aukštasis;VPU;Biologija ir ž. ū. pagrindai;1985;Aukštesnysis;Rietavo ž. ū. technikumas;Agronomija;1979,,"Lietuva, Klaipėdos raj. Rudaičių kaimas",Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Marijampolės,1958-11-29,vedęs / ištekėjusi,Ne ,"UAB ""UGIRA"" , inžinierius",Aloyzas    JURDONAS,Marijampolė,"Aukštasis;Vilniaus inžinerinis statybos institutas (VGTU);inžinierius - statybininkas;1990;Aukštesnysis;Kauno technologijos technikumas;mechanikas, technikas - technologas;1980","Autosportas, Žvejyba, Filosofija",Kaunas,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Daugiamandatė,1957-08-11,vedęs / ištekėjusi,Ne ,"Aplinkos ministerija, ministro patarėjas",Romualdas    PATALAVIČIUS,Didžiosios Riešės k.,Aukštasis;Vilniaus universitetas;ekonomistas;1981,Žvejyba,Klaipėda,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Rusų, Lenkų, Anglų",Ne ,Neturiu 
Daugiamandatė,1925-05-21,vedęs / ištekėjusi,Ne ,Pensininkas,Algimantas Valentinas    INDRIŪNAS,Vilnius,Aukštasis;Kauno politechnikos institutas;elektromechanikas;1952,"Žvejyba, Techninė kūryba, Mokslinės ir grožinės literatūros skaitymas","Duokiškio km., Rokiškio raj.",Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Rusų, Vokiečių",Ne ,Neturiu 
Daugiamandatė,1964-07-12,vedęs / ištekėjusi,Ne ,"Nuo 1992 m. UAB ""Pas Rimą"" Direktorius",Rimas    ŽELVYS,Maskoliškių k.,Aukštesnysis;Ukrainos SUMU aviacijos centras;Sraigtasparnio pilotas;1986,"Žirgai, Oreivystė, Domiuosi Lietuvos istorija, Senovės Lietuvių buitimi, tradicijomis, Kolekcionuoju senovinius daiktus",Panevėžio raj.,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Daugiamandatė,1960-03-22,Išsiskyręs(-usi),Ne ,"UAB ""Norfos mažmena"", parduotuvės direktorė",Rita    NAUDUŽIENĖ,Vilnius,Aukštasis universitetinis;Vilniaus Pedagoginis universitetas;Socialiniai mokslai;2007;Aukštesnysis;Elektromechanikos technikumas;Skaičiavimo mašinos;1981,"Knygos, Gamta, Piešimas","Mikočių kaimas, Ukmergės rajonas",Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1945-04-15,Išsiskyręs(-usi),Ne ,"Trakų rajono savivaldybė, meras",Edmundas Zenonas    MALŪKAS,Trakai,Aukštasis;Maskvos Centrinis Patentikos Institutas;Patentininkas;1986;Aukštasis;Lietuvos Veterinarijos Akademija ;vet. gydytojas;1971,"Rašytojo veikla, Buvimas Gamtoje, Kelionės, Knygos","Skuodo raj. Ylakių kaimas, Lietuva",Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Rusų, Prancūzų, Anglų",Ne ,Neturiu 
Kauno kaimiškoji,1962-04-21,vedęs / ištekėjusi,Ne ,"Individuali įmonė, savininkas",Artūras    ORLAUSKAS,Garliava,"Aukštasis, bakalauras;LŽŪU;Ekonomika;2007;Aukštasis;Kauno politechnikos institutas;Mašinų gamybos technologija;1986;Vidurinis;Kauno 28 vidurinė mokykla;Nenurodė;1980","Kelionės, Medžioklė, Sportas",Kaunas,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Anglų, Rusų, Lenkų, Čekų, Slovakų",Ne ,Neturiu 
Suvalkijos,1946-09-13,vedęs / ištekėjusi,Ne ,"Kalvarijos savivaldybė, meras",Jonas    ŠČEPONIS,Kalvarija,Aukštasis;LŽŪA;Mokslinis agronomas;1990,"Kelionės, Gamta",Kalvarija,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Rusų, Lenkų",Ne ,Neturiu 
Kalniečių,1948-12-16,vedęs / ištekėjusi,Ne ,"Kauno tardymo izoliatorius, inžinierius",Albinas Antanas    ANUŽIS,Kaunas,Aukštasis;Lietuvos žemės ūkio akademija;inžinierius-mechanikas;1988,bendravimas su žmonėmis jaučiu pasitenkinimą galėdamas padėti,Dovilų kaimas Klaipėdos raj.,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Rusų, Vokiečių",Ne ,Neturiu 
Kauno - Kėdainių,1979-01-15,vedęs / ištekėjusi,Ne ,Kauno apskrities viršininko administracija Regioninės plėtros departamento direktorius,Arūnas    KARLONAS,Domeikavos k.,Aukštasis universitetinis;VDU;Viešasis administravimas;2003,"Kelionės, Knygos, Automobiliai",Kaunas,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Anglų, Prancūzų, Rusų",Ne ,Neturiu 
Telšių,1939-12-25,vedęs / ištekėjusi,Ne ,Vilniaus universiteto ligoninės Santariškių klinikos gydytojas konsultantas,Konstantinas Romualdas    DOBROVOLSKIS,Vilnius,Aukštasis;VU Medicinos fakultetas;Gydytojas;1963,,Radviliškis,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Vokiečių, Lenkų, Rusų",Ne ,Neturiu 
Daugiamandatė,1963-12-04,vedęs / ištekėjusi,Ne ,"Panevėžio specialioji mokykla, direktorius",Visvaldas    MATKEVIČIUS,Panevėžys,Aukštasis;Kauno technologijos universitetas;Personalo vadyba;1998;Aukštasis;Šiaulių universitetas;Specialioji pedagogika;1986,"Kelionės, Gamta",Šiauliai,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Skuodo  - Mažeikių,1944-11-09,vedęs / ištekėjusi,Ne ,Skuodo miesto seniūnijos seniūnas,Juozas    TUMOSAS,Skuodas,Aukštasis universitetinis;Žemės ūkio akademija;Agronomas;1985,Šachmatai,"Rūčkakiemio k., Kaišiadorių r.",Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,Rusų,Taip ,Neturiu 
Ignalinos - Švenčionių,1955-02-17,vedęs / ištekėjusi,Ne ,"VšĮ Švenčionių rajono PSPC, vyriausiasis gydytojas",Vytautas    VAITKEVIČIUS,Švenčionėliai,Aukštasis;VU;Gydytojas;1982,Medžioklė,Kretinga,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Anglų, Rusų, Lenkų",Ne ,Neturiu 
Senamiesčio,1964-04-09,nevedęs / netekėjusi,Ne ,"LVJC, Neforamlaus ugdymo pedagogė",Daina    BILEVIČIŪTĖ,Vilnius,"Aukštasis, magistras;Lietuvos muzikos akademija;sol. dainavimas;1993","Kelionės, koncertai, teatro lankymas, dailė",VILNIUS,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Rusų, Anglų, Italų",Ne ,Neturiu 
Daugiamandatė,1957-03-01,vedęs / ištekėjusi,Ne ,"Seimo nario padėjėja- patarėja, Lietuvos Respublikos Seimo kanceliarija",Dania    DOBILIENĖ,Kaunas,Magistras;LŽŪU;Politinės ekonomikos mokslų magistras;2006;Aukštasis;KTU;Inžinierius- chemikas technologas;1979,"Kelionės, Dvasinis tobulėjimas","RUSIJA, IRKUTSKAS",Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Varėnos - Eišiškių,1944-07-27,vedęs / ištekėjusi,Ne ,"Ab bankas ""Hansabankas"", valdytojas",Jonas    SEMSĖ,Senosios Varėnos k.,Aukštasis;VU;Ekonomistas;1987;Aukštasis;Vilniaus inžinerinis statybos institutas;Inžinierius;1980,"Medžioklė, Ūkio darbai","Ūtos kaimas, Varėnos rajonas",Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Vokiečių, Rusų",Ne ,Neturiu 
Žaliakalnio,1960-05-05,vedęs / ištekėjusi,Ne ,"Kauno medicinos universitetas, chirurgijos klinikos sektoriaus vodovas",Dainius    PAVALKIS,Kaunas,Aukštasis;Kauno medicinos instututas;gydytojo;1984,"chirurgija, turizmas, pianinas, kulinarija",Kauno m.,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Anglų, Rusų, Lenkų",Ne ,Neturiu 
Dzūkijos,1971-10-08,vedęs / ištekėjusi,Ne ,Alytaus rajono savivaldybės administracijos direktorius,Aurimas    TRUNCĖ,Janapolio k.,Aukštasis;Lietuvos veterinarijos akademija;Veterinarijos gydytojas;1994,"Sportas, Žvejyba, Kelionės","Ilgų kaimas, Alovės seniūnija, Alytaus rajonas",Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Lenkų, Rusų",Ne ,Neturiu 
Aleksoto -  Vilijampolės,1968-02-28,vedęs / ištekėjusi,Ne ,"UAB LANDLORD LT, Direktorius",Gintautas    ŠIVICKAS,Domeikavos k.,Aukštasis universitetinis;KTU;ekonomistas;1998,"Lauko tenisas, Krepšinis, Sodo darbai, Žvejyba, Išvykos į gamtą",Kaunas,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Naujosios Vilnios,1958-01-19,nevedęs / netekėjusi,Ne ,"UAB ""Litovskij kurjer"", Generalinis direktorius",Valerij    TRETJAKOV,Liukonių vs.,Aukštasis;Vilniaus universitetas;Filologija;1985,"Klasikinė literatūra, šachmatai",Ukraina,Naujoji sąjunga (socialliberalai),Rusas (-ė) ,,Rusų,Ne ,Neturiu 
Raseinių,1971-04-21,vedęs / ištekėjusi,Ne ,"Raseinių raj. savivaldybės administracija, direktorius",Darius    ULICKAS,Raseiniai,Aukštasis;LŽŪA;Ekonomika;1994;Vidurinis;J. Paukštelio vid. m-kla;1989,"Muzika, Kino filmai, Medžioklė",Prienai,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1959-08-22,vedęs / ištekėjusi,Ne ,"Švenčionių rajono savivaldybė, meras",Vytautas    VIGELIS,Švenčionėliai,Aukštasis;LTSR Valstybinės konservatorijos Klaipėdos fakultetas;kultūros švietimo darbuotojas;1983,"medžioklė, fotografija",Telšių miestas,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Vokiečių, Rusų, Lenkų",Ne ,Neturiu 
Naujamiesčio,1951-07-20,vedęs / ištekėjusi,Ne ,"LIETUVOS KINEMATOGRAFININKŲ SĄJUNGA, AKTORĖ",Gražina    BAIKŠTYTĖ,Vilnius,"Aukštasis;VISASĄJUNGINIS VALSTYBINIS KINEMATOGRAFIJOS INSTITUTAS;KINO, TV IR TEATRO AKTORĖ;1977","KELIONĖS, MENO ŠAKOS: KINAS, TEATRAS, ŠOKIO MENAS","VILNIAUS M., LIETUVA",Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Latvių, Rusų, Lietuvių, Anglų",Ne ,Neturiu 
Šeškinės,1978-07-30,vedęs / ištekėjusi,Ne ,"VšĮ Plėtros Konsultavimo grupė, Direktorius",Marius    ULOZAS,Vilnius,"Aukštasis, magistras;Lietuvos Teisės Universitetas;Teisė ir Valdymas;2004;Aukštasis, bakalauras;Vilniaus Universitetas;Filosofija;2000","Kelionės, jaunimo veikla, sportas","Vilnius, Lietuva",Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Anglų, Rusų, Lenkų, Ispanų",Ne ,Neturiu 
Antakalnio,1947-09-14,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Aplinkos ministerija, viceministras",Raimundas    PALIUKAS,Vilnius,Aukštasis;Vilniaus Universitetas Gamtos mokslų fakultetas;inžinierius-geologas;1970,"keliones, kalnų turizmas, klasikinė muzika",Vilnius,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Vokiečių, Rusų, Anglų, Lenkų",Ne ,Neturiu 
Dainavos,1965-05-26,vedęs / ištekėjusi,Ne ,"UAB ""Būstuva"", generalinis direktorius",Edvardas    GALVANAUSKAS,Kaunas,Aukštasis;Lietuvos veterinarijos akademija;gyvulininkystės technologija;2004,,"Kaunas, Lietuva",Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Lenkų, Rusų",Ne ,Neturiu 
Rokiškio,1949-08-25,vedęs / ištekėjusi,Ne ,"UAB ""Media Team"", žurnalistas",Henrikas Giedrius    VAITIEKŪNAS,Vilnius,Aukštasis;VU;Žurnalistika;2000,Gyvūnų globa,Panevėžio miestas,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Saulės,1953-04-28,vedęs / ištekėjusi,Ne ,"Šiaulių miesto savivaldybė, mero pavaduotoja",Alma    JAVTOKIENĖ,Šiauliai,Magistras;Kūno kultūros akademija;Turizmo ir sporto vadyba;2006;Aukštasis;Šiaulių pedagoginis institutas;Defektologas;1988;Aukštesnysis;Kauno P.Mažylio Medicinos m-la;Dantų technikas;1974,"Kelionės, Krepšinis",Marijampolė,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Ukmergės,1955-03-31,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimas, Seimo narys",Alvydas    RAMANAUSKAS,Vilnius,Aukštasis;Vilniaus inžinerinis statybos institutas;Statybos ir kelių mašinų bei įrengimų inžinierius mechanikas;1978,"Buities darbai, Žūklė","Lietuva, Midučių km., Zarasų raj.",Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Prancūzų, Rusų, Anglų",Ne ,Neturiu 
Dainų,1966-08-02,vedęs / ištekėjusi,Ne ,"LR Seimas, seimo narys",Valerijus    SIMULIK,Šiauliai,Aukštasis;M.Romerio Universitetas;Teisės magistras;2005;Aukštasis;Šiaulių Universitetas;Švietimo vadybos magistras;2003;Aukštasis;Šiaulių Pedagoginis Instit.;Fizikos mokyt.;1988,"radijo sportas, knygos",Šiauliai,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1953-09-01,Išsiskyręs(-usi),Ne ,"LR Seimas, Seimo nario padėjėjas- sekretorius",Vaidas    PLIUSNIS,Bukiškių k.,Aukštasis;Vilniaus Universitetas;ekonominė kibernetika;1976,"medžioklė, tenisas, dviratis",Vilnius,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Rusų, Vokiečių",Ne ,Neturiu 
Daugiamandatė,1949-05-12,vedęs / ištekėjusi,Ne ,"LR Seimas,Nacionalinio saugumo ir gynybos komiteto pirmininkas",Alvydas    SADECKAS,Vilnius,Aukštasis;Vilniaus universitetas;Ekonominė kibernetika;1971,"Kelionės, Knygos","Vilnius, Lietuva",Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Tauragės,1958-02-16,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimas, seimo narys, LRS ekonomikos komiteto narys",Vaclovas    KARBAUSKIS,Tauragė,Aukštasis;Lietuvos žemės ūkio akademija (universitetas);Inžinierius - hidrotechnikas;1981,"Kelionės, poilsis gamtoje",Tauragė,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Justiniškių,1954-04-04,vedęs / ištekėjusi,Ne ,"LR Seimas, seimo narė",Nijolė    STEIBLIENĖ,Vilnius,Aukštasis;Vilniaus Universiteto Istorijos fakultetą;žurnalistė;1978,,PANEVĖŽYS,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Vokiečių, Rusų",Ne ,Neturiu 
Žirmūnų,1956-03-29,vedęs / ištekėjusi,Ne ,"LR Vyriausybė, Švietimo ir mokslo mininstras",Algirdas    MONKEVIČIUS,Vilnius,Aukštasis;Šiaulių universitetas;informatikos mokytojas;1999;Aukštasis;Šiaulių pedagoginis institutas;matematikos ir fizikos mokytojas;1979,"sodininkystė, aktyvus poilsis gamtoje",Rietavo miestas,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Prancūzų, Anglų, Rusų",Ne ,Neturiu 
Fabijoniškių,1953-08-23,vedęs / ištekėjusi,Ne ,"LR SEIMAS, LR Vyriausybė, Aplinkos ministras",Artūras    PAULAUSKAS,Vilnius,Aukštasis;Vilniaus Universitetas Teisės fakultetas;teisininkas;1976,"literatūra, literatūra, kelionės",Vilnius,Naujoji sąjunga (socialliberalai),Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1962-02-09,vedęs / ištekėjusi,Ne ,"UAB ""Sanpola Baltija"", direktorius",Evaldas Romualdas    JODKONIS,Kluonalių k.,Aukštasis;Kauno politechnikos institutas;inžinierius technologas;1985,,Kaunas,Pilietinės demokratijos partija,Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Daugiamandatė,1959-06-17,vedęs / ištekėjusi,Ne ,"UAB ""KAMITA"", Vadybininkas",Hendrikas    JAKIMAVIČIUS,Jurbarkas,Aukštasis;Vilniaus Valstybinis Universitetas;prekių žinovas;1981,žvejyba,"Varėnos raj., Nedzingės apyl Karužų k",Pilietinės demokratijos partija, ,,Rusų,Ne ,Neturiu 
Daugiamandatė,1964-06-24,vedęs / ištekėjusi,Ne ,"ūkininko ūkis, ūkininkas",Jonas    RABAČIUS,Šilalė,Aukštesnysis;Kauno Mičiurino tarybinis ūkio technikumas;Bitininkas;1987,"žvejyba, visuomeninė veikla","Kreivių kaimas, Šilalės r.",Pilietinės demokratijos partija,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1959-03-25,vedęs / ištekėjusi,Ne ,Vytauto Pakolkos įmonė,Vytautas    PAKOLKA,Šilalė,,žvejyba,"Šilalės miestas, Lietuva",Pilietinės demokratijos partija, ,,Rusų,Ne ,Neturiu 
Daugiamandatė,1957-02-28,vedęs / ištekėjusi,Ne ,"VŠĮ ""Šilalės mokymo centras""",Vida    GUDAITIENĖ,Šilalė,Aukštasis;Maskvos Tautų Draugystės Ordino Kooperacijos Institutas;Prekių mokslas ir prekybos organizavimas;1983,"skaitymas, darbas sode",Šilalė,Pilietinės demokratijos partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1966-08-30,vedęs / ištekėjusi,Ne ,"UŽDAROJI AKCINĖ BENDROVĖ ""AUTORIDAS"", DIREKTORIUS",Raimondas    GRINEVIČIUS,Salaperaugio k.,Aukštesnysis;KALVARIJOS MAISTO PRAMONĖS TECHNIKUMAS;TECHNIKAS - MECHANIKAS;1985,"SPORTAS, POLITIKA, LITERATŪRA","LIETUVA, MARIJAMPOLĖ",Pilietinės demokratijos partija,Lietuvis (-ė) ,,"Rusų, Lenkų",Ne ,Neturiu 
Daugiamandatė,1960-02-28,vedęs / ištekėjusi,Ne ,"UAB ""Bonum publicum"" , administravimo vadybininkas",Antanas    DAMBINSKAS,Tauragė,Aukštasis;Šiaulių universitetas tęstinių studijų institutas;mokytojas;2005;Nebaigtas aukštasis;Kauno žemės ūkio akademija;inž - mechanikas;1984;Aukštesnysis;Tauragės politechnikumas;technikas-technologas;1981,"sportas, politika, išvykos",Apusinų km Raseinių r,Pilietinės demokratijos partija,Lietuvis (-ė) ,,"Rusų, Vokiečių",Ne ,Neturiu 
Daugiamandatė,1968-10-30,vedęs / ištekėjusi,Ne ,"Kauno apskrities priklausomybės ligų centras, vyriausioji slaugytoja bei skyriaus administratorė",Žydrė    NUTAUTIENĖ,Kaunas,Aukštasis;Kauno technologijos universitetas;Viešasis administravimas;2001;Aukštasis;Kauno medicinos akademija;Diplomuota slaugytoja;1995;Aukštesnysis;A.Domaševičiaus medicinos mokykla;Med. sesuo;1986,"dizainas, namų interjeras",Panevėžio miestas,Pilietinės demokratijos partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1928-08-27,Našlys(-ė),Ne ,"Nedirbu, pensininkas",Juozas    PLATŪKIS,Jurbarkas,Nebaigtas aukštasis;žemės ūkio Akademijos miškų fak.;Specialus vidurinis;Vilniaus miškų technikumas;miškininkystė;1949,Mituvos medžiotojų būrelio narys,aLYTAUS RAJ.,Pilietinės demokratijos partija,Lietuvis (-ė) ,,"Rusų, Lenkų, Vokiečių",Ne ,Neturiu 
Daugiamandatė,1952-06-09,Našlys(-ė),Ne ,"S.Vaigino ind. įm., administratorė",Julija    ZAMAUSKIENĖ,Utena,Aukštasis neuniversitetinis;Utenos medicinos mokykla;medicinos sesuo;1972,"sportas, knygų skaitymas, kelionės",Nenurodė,Pilietinės demokratijos partija, ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1934-05-01,Išsiskyręs(-usi),Ne ,"nedirbu,pensininkė",Elena Danutė    ANTANAVIČIENĖ,Šakiai,Aukštasis;Lietuvos Žemės ūkio Akademija;ekonomika;1962,,Nosiedų km. Lekėčių seniunija Šakių raj.,Pilietinės demokratijos partija, ,,Rusų,Ne ,Neturiu 
Molėtų - Švenčionių,1951-04-14,vedęs / ištekėjusi,Ne ,"Kalėjimų departamentas prie LR TM, Infrastruktūros ir pirkimų skyriaus vyriausiasis specialistas.",Česlovas    BANEVIČIUS,Vilnius,Aukštasis;Vilniaus inžinerinis statybos institutas;Pramoninė ir civilinė statyba;1982,žvejyba,Molėtų raj.,Pilietinės demokratijos partija,Lietuvis (-ė) ,,"Lenkų, Rusų",Ne ,Neturiu 
Jurbarko,1958-11-16,vedęs / ištekėjusi,Ne ,"G.Stoškaus individuali įmonė, savininkas",Gintaris    STOŠKUS,Jurbarkas,,"Skaitymas, muzika, istoriniai klausimai",Tauragės raj. Kunigiškių km.,Pilietinės demokratijos partija,Lietuvis (-ė) ,,"Vokiečių, Rusų",Ne ,Neturiu 
