apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Dzūkijos,1978-06-01,netekėjusi,Ne ,"-,-",BIRUTĖ    VAIKŠNORAITĖ,Domeikavos k.,Magistras;KTU Socialinių mokslų f-tetas;Vadybos ir verslo administravimas;2002;Bakalauras;KTU Socialinių mokslų f-tetas;Verslo administravimas;2000,"gamta, malda",Kaunas,„Drąsos kelias“ politinė partija,lietuvė ,37,"anglų, rusų, vokiečių",Ne ,Neturiu 
Dzūkijos,1959-09-29,ištekėjusi,Ne ,"UAB Baltec CNC Technologies,finansų direktorė",RITA    RIMŠIENĖ,Kaunas,Aukštasis magistrinis;KTU;Finansų vadyba;2002;Aukštasis;KPI;Inžinierė-technologė;1983,"tapyba, tapybos parodų organizavimas, psichologija, keliones, muzika",Kauno raj.,Demokratinė darbo ir vienybės partija,lietuvė ,73,"rusų, anglų",Ne ,Neturiu 
Dzūkijos,1947-08-02,vedęs,Ne ,"UAB Autesta,direktorius",ALGIMANTAS    PAUKŠTAITIS,Muiželėnų k.,"Sertifikatas;LR aplinkos ministerija;ypatingo statinio statybos vadovas ir techninės priežiūros vadovas;2008;Aukštasis neuniversitetinis;Alytaus kolegija ""Verslo vadyba"";vadybininko klvalifikacija;2007;Sertifikatas;Lietuvos kultūros darbuotojų tobulinimosi institutas;klubininkystė-masinių renginių režisūra;1986;Spec. vidurinis;Vilniaus statybos technikumas;pramoninės civilinės statybos technikas;1979","Kultūriniai renginiia, vandens turizmas,kelionės,fotografija,krepšinis,dviratis,fotografavimas,kelionės,įdomūs žmonės,susitikimai,knygos","Kybartai,Vilkaviškio raj.",Lietuvos žmonių partija,lietuvis ,8,"rusų, lenkų",Ne ,Neturiu 
Dzūkijos,1981-03-15,nevedęs,Ne ,"Lietuvo Respublikos Seimas,Seimo narys",ANTANAS    NEDZINSKAS,Miklusėnų k.,Magistras;VU;Ryšiai su visuomene;2006;Bakalauras;VU;Biblioteninkystė ir informacija;2004,"dainavimas, rašymas, lietuviškų plokštelių kolekcionavimas",Alytus,Liberalų ir centro sąjunga,lietuvis ,23,anglų,Ne ,Neturiu 
Dzūkijos,1981-05-13,vedęs,Ne ,"Užsienio reikalų ministerija,vyresnysis specialistas",VYTAUTAS    MIKELIONIS,Vilnius,Aukštasis teisės mokslų magistras;Vilniaus Universitetas;Tarptautinė teisė;2011;Aukštasis magistrinis;Vilniaus Universitetas;Bendroji geografija ir kraštotvarka;2005,"Kelionės, lauko tenisas, turistinių atvirukų kolekcionavimas",Druskininkai,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,18,"anglų, rusų, lenkų, ispanų",Ne ,Neturiu 
Dzūkijos,1966-08-28,vedęs,Ne ,"Alytaus raj. savivaldybės BĮ Priešgaisrinės apsaugos tarnyba,Direktorius",RAIMUNDAS    MARKAUSKAS,Alytus,Aukštasis;Kauno technologijos univesitetas;Inžinierius;1991,Laisvalaikiu domiuosi savo krašto istorija,Alytus,Darbo partija,lietuvis ,66,"rusų, anglų",Ne ,Neturiu 
Dzūkijos,1964-03-08,vedęs,Ne ,"-,-",PETRAS    MALDONIS,Daugai,Aukštasis;Lietuvos žemės ūkio universitetas (tuomet - Lietuvos žemės ūkio akademija);hidromelioracijos;1987,"sportas, žvejyba",Novoplentos kaimas Alytaus rajonas,Krikščionių partija,lietuvis ,21,"rusų, prancūzų",Ne ,Neturiu 
Dzūkijos,1953-10-26,vedęs,Ne ,"Alytaus rajono savivaldybė,savivaldybės mero pavaduotojas Gediminas Krasauskas",GEDIMINAS    KRASAUSKAS,Krokialaukio mstl.,Aukštasis;Lietuvos veterinarijos akademija;Zooinžnierius;1977,"medžioklė, žvejyba, kulinarija, grybų rinkimas","Čiurlionių k., Alytaus raj.",Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvis ,52,"rusų, anglų",Ne ,Neturiu 
Dzūkijos,1966-04-25,vedęs,Ne ,"Daugų Vlado Mirono gimnazija,Direktorius",ALMANTAS    JAKIMAVIČIUS,Daugai,Aukštasis;Vilniaus pedagoginis institutas;Georafijos-fizinio lavinimo mokytojas;1991,"Žvejyba, kelionės","Daugai, Alytaus rajonas",Partija Tvarka ir teisingumas,lietuvis ,54,"rusų, anglų",Ne ,Neturiu 
Dzūkijos,1963-09-22,vedęs,Ne ,"Nuosavas gėlių bei dekoratyvinių augalų ūkis,Ūkininkas",GINTARAS    GRIGARAVIČIUS,Didžiasalio k.,Profesinės studijos;Vilniaus 31-oji technikos mokykla;Mechaninio surinkimo darbų šaltkalvis;1982,Gėlių auginimas,Vilnius,Respublikonų partija,lietuvis ,23,"rusų, anglų",Ne ,Neturiu 
Dzūkijos,1961-07-16,vedęs,Ne ,"Alytaus apskrities S.Kudirkos ligonine,Vidaus ligu gydytojas",ALGIRDAS    ČERNIAUSKAS,Miklusėnų k.,Aukštasis;Kauno  medicinos institutas;Gydomasis fakultetas;1985,"keliauti, muzika",Karagandos sritis,Tautos vienybės sąjunga,lietuvis ,119,,Ne ,Neturiu 
Dzūkijos,1950-01-12,vedęs,Ne ,"Žuvininkystįs tarnybos prie LR ŽŪM Simno poskyris,vedėjas",VYDAS    BARAVYKAS,Alytus,Aukštasis;Lietuvos žemės ūkio akademija;mokslinis agronomas;1977,"kelionės, muzkavimas, istorinės knygos.",,Lietuvos socialdemokratų partija, ,61,rusų,Ne ,Neturiu 
Naujamiesčio,1958-01-23,ištekėjusi,Ne ,",Europos Parlamento nario padėjėja",IRINA    ROZOVA,Klaipėda,Aukštasis;Maskvos M.Lomonosovo valstybinis universitetas;žurnalistika;1981,"skaitymas, muzika, kelionės","Klaipėda, Lietuva",Lietuvos lenkų rinkimų akcija,rusė ,2,"rusų, anglų",Ne ,Neturiu 
Naujamiesčio,1982-11-13,vedęs,Ne ,"šiuo metu nedirbantis,",GEDIMINAS    PELĖDŽIUS,Šiauliai,Aukštasis universitetinis bakalauro kvalifikacinis laipsnis;Šiaulių Universitetas;Kūno kultūra ir sporto pedagogika;2009,"sportas, žvejyba, ekstremalus sportas,auto sportas",Šiauliai,Demokratinė darbo ir vienybės partija,lietuvis ,98,"anglų, rusų",Ne ,Neturiu 
Naujamiesčio,1953-06-10,vedęs,Ne ,",",DAINIUS PETRAS    PAUKŠTĖ,Vilnius,Aukštasis;Vilniaus universitetas;teisininkas;1980,"informacijos apie migraciją kaupimas, migracijos problemų nagrinėjimas ir straipsnių rašymas, sportas, žvejyba",Vilnius,Lietuvos socialdemokratų sąjunga,lietuvis ,13,"rusų, anglų, lenkų",Ne ,Neturiu 
Naujamiesčio,1951-04-03,vedęs,Taip ,"Kauno m. savivaldybė,vairuotojas",JUOZAS    MURAUSKAS,Kaunas,,sportas,"Vilkaviškio raj., Gražiškių km.",Emigrantų partija,lietuvis ,1,"rusų, anglų",Ne ,Neturiu 
Naujamiesčio,1980-12-05,vedęs,Ne ,"Asociacija ""Tėvynės atgimimas ir perspektyva"",programų vadovas",MIROSLAVAS    MONKEVIČIUS,Vilnius,"Aukštasis magistrinis;VU, TSPMI;politikos mokslai;2006",nardymas; skaitymas,Šalčininkų raj.,Politinė partija „Sąjunga Taip“,lietuvis ,3,"anglų, rusų, lenkų",Ne ,Neturiu 
Naujamiesčio,1968-02-21,vedęs,Ne ,"LR Seimas,LR Seimo narys",ARMINAS    LYDEKA,Vilnius,Magistras;Maskvos valstybinis M. Lomonosovo universiteto socialinių mokslų fakultetas;Tarptautinių santykių sociologas-politologas;1994;Aukštasis;Maskvos valstybinis M. Lomonosovo universiteto socialinių mokslų fakultetas;Tarptautinių santykių sociologas-politologas;1993,"Šokiai, automobiliai, estetika",Alytus,Lietuvos Respublikos liberalų sąjūdis,lietuvis ,26,"anglų, rusų, prancūzų",Ne ,Neturiu 
Naujamiesčio,1956-05-16,vedęs,Ne ,"Lietuvos Respublikos ambasada Maskvoje, Rusijos Federacija,kultūros atašė",FAUSTAS    LATĖNAS,Vilnius,Aukštasis;Lietuvos muzikos ir teatro akademija;kompozitorius;1980,muzika,Dusetos,Lietuvos socialdemokratų partija,lietuvis ,72,,Ne ,Neturiu 
Naujamiesčio,1983-12-20,vedęs,Ne ,"laisvai samdomas menininikas, grafikos dizaineris,tinklapio www.linksmadovana.lt kūrėjas ir administratorius",ROBERTAS    KASPEROVIČIUS,Vilnius,"Aukštasis;Vilniaus pedagoginis universitetas;informacinių technologijų vadyba, pedagogika;2009","aktyvus sportas,menai,psichologija",Vilnius,Lietuvos žmonių partija,lietuvis ,23,"rusų, lenkų, vokiečių",Ne ,Neturiu 
Naujamiesčio,1970-12-04,nevedęs,Ne ,"UAB JOLIRA,Direktorius",JANAS    JUREVIČIUS,Vilnius,Aukštesnysis;Vilniaus kolegija;Energetikas;1989,"Sportas, medžioklė, žvejyba",Vilnius,Respublikonų partija,lietuvis ,47,"rusų, lenkų",Ne ,Neturiu 
Naujamiesčio,1969-02-17,ištekėjusi,Ne ,"UAB ""Baltic Industrials"",Komercijos direktorė",JOLANTA    GAUDUTIENĖ,Vilnius,Aukštasis;Klaipėdos universitetas;Ikimokyklinė pedagogika ir psichologija;1993;Aukštasis;Panevėžio J. Švedo pedagoginė muzikos mokykla;Dainavimo mokytojo ir muzikos vadovo;1988,"Kelionės, muzika",Mažeikių rajonas,Darbo partija,lietuvė ,21,"rusų, anglų",Ne ,Neturiu 
Naujamiesčio,1949-06-01,ištekėjusi,Ne ,"LR Seimas,Seimo Pirmininkė",IRENA    DEGUTIENĖ,Vilnius,"Aukštasis;VU Medicinos fakultetas, gydomoji specialybė;Gydytoja;1974",,"Šiaulių m., Lietuva",Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvė ,2,"rusų, anglų, lenkų",Ne ,Neturiu 
Naujamiesčio,1958-10-01,išsituokusi,Ne ,"Vidaus reikalų  sistemos,pensininkė",LIUCIJA    BORUSEVIČIENĖ,Vilnius,Aukštasis universitetinis;Vilniaus universitetas;teisininkė;1982,"sodo darbai,kulinarija",Vilnius,Partija Tvarka ir teisingumas,lenkė ,58,"lenkų, rusų, vokiečių",Ne ,Neturiu 
Naujamiesčio,1959-01-02,vedęs,Ne ,"-,-",VYTAUTAS    BOGUŠIS,Vilnius,Vilniaus m. Savivaldybės Tarybos narys;1990 - 1995;LR Seimo narys;1992 - 2000;LR Seimo narys;2004 - 2012,-,Varėnos raj. Pūvočių km.,Liberalų ir centro sąjunga,lietuvis ,5,,Ne ,Neturiu 
Naujamiesčio,1977-07-07,partnerystė,Ne ,"Všį ""Energy for free"",L. e. p. direktorius",VITALIJUS    BALKUS,Vilnius,,,Vilnius,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,113,"anglų, rusų",Ne ,Neturiu 
Varėnos - Eišiškių,1967-06-10,vedęs,Ne ,"VšĮ ""Eksperta.eu"",projektų vadovas",VYGINTAS    VILUTIS,Vilnius,Aukštasis;Lietuvos Muzikos Akademija;fortepijonas;1992,"muzika, teatras, sportas",Vilnius,„Drąsos kelias“ politinė partija,lietuvis ,33,"lietuvių, rusų, lenkų, anglų",Ne ,Neturiu 
Molėtų - Švenčionių,1965-03-10,išsituokusi,Ne ,"Advokatės Dalios Kotrynos Žalenaitės kontora,advokatė",DALIA KOTRYNA    ŽALĖNAITĖ,Molėtai,Aukštasis;VU;teisininkė;1990,"teisinės-mokslinės, filosofinės literatūros studijos","Šeštokiškių km., Molėtų rajonas",Krikščionių partija,lietuvė ,20,"rusų, anglų",Ne ,Neturiu 
Ignalinos - Švenčionių,1948-07-30,vedęs,Ne ,"UAB Ferumas,direktorius",VACLAV    VILKOIT,Cirkliškio k.,Aukštesnysis;Vilniaus agrozootechnikumas;mechanikas;1974,bitininkystė,"Kaptariūnų k., Lentupio r., Baltarusija",Lietuvos lenkų rinkimų akcija,lenkas ,37,"rusų, lenkų",Ne ,Neturiu 
Zarasų - Visagino,1972-07-20,nevedęs,Ne ,"Lietuvos Respublikos Seimas,Seimo narys",ROKAS    ŽILINSKAS,Vilnius,Aukštasis;Vilniaus universitetas;Žurnalistika;1996,"literatūra, muzika, kinas, kelionės",Vilnius,Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvis ,48,"rusų, lenkų, anglų",Taip ,Neturiu 
Utenos,1957-07-23,vedęs,Ne ,"Ūkininkas,",VLADAS    VITAS,Utena,Aukštesnysis;Utenos politechnikumas;Technikas-elektrikas;1976,"Kelionės, žvejyba","Jasonių km., Leliūnų sen., Utenos raj.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,130,rusų,Ne ,Neturiu 
Rokiškio,1960-05-27,vedęs,Ne ,"Rokiškio rajono savivaldybė,mero pavaduotojas",EGIDIJUS    VILIMAS,Rokiškis,Aukštasis universitetinis;VPI;Istorija-teisė;1985,"istorinių-politinių įvykių analizė, sportas, gamta","Papiškių k., Rokiškio r. sav.",Partija Tvarka ir teisingumas,lietuvis ,14,"rusų, vokiečių",Ne ,Neturiu 
Anykščių - Kupiškio,1984-06-08,nevedęs,Ne ,"Utenos kolegija,Teisės katedros lektorius",ALVYDAS    ŽALA,Anykščiai,Aukštasis teisės mokslų magistras;Vilniaus universitetas;Teisininkas;2010,"Medžioklė, žvejyba, grybavimas, kelionės",Jonava,Lietuvos socialdemokratų partija,lietuvis ,73,"prancūzų, anglų, rusų",Ne ,Neturiu 
Biržų - Kupiškio,1951-02-19,vedęs,Ne ,"GTS Global Trading Service,kontaktų menedžeris Rytų ir Vakarų Europoje",ALEKSANDRAS    ZELTINIS,Vilnius,Aukštasis;Vilniaus universitetas;ekonomistas;1980;Aukštasis;Kauno politechniokos institutas;inžinierius elektrikas;1973,"sportas, muzika",Biržai,Lietuvos socialdemokratų partija,lietuvis ,116,"vokiečių, anglų, rusų",Ne ,Neturiu 
Pasvalio - Panevėžio,1952-05-28,išsituokęs,Ne ,"ūkininkas,",PRANCIŠKUS ALFREDAS    ŠLIUŽAS,Dainių k.,Kaišiadorių raj. savivaldybės Taryba;2012 - ,"poezija, gamta","Dainių kaimas, Kaišiadorių raj.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,23,"rusų, anglų",Ne ,Neturiu 
Pakruojo - Joniškio,1958-05-07,vedęs,Ne ,"Šiaulių universitetas, Lietuvių kalbotyros ir komunikacijos katedros docentas",STASYS    TUMĖNAS,Šiauliai,Aukštasis;Vilniaus universitetas;Lietuvių kalbos dėstytojas;1981;Vidurinis;Pakruojo r. Linkuvos vidurinė;mokinys;1976,"sitetas, Lietuvių kalbotyros ir komunikacijos katedros docentas","Linkuva, Pakruojo rajonas",Išsikėlė pats,lietuvis ,,"anglų, rusų",Ne ,Neturiu 
Šiaulių kaimiškoji,1963-07-15,ištekėjusi,Ne ,"VŠĮ ""Sportas visiems - Šiaulių regionas 2012"",",INGRIDA    VENCIUVIENĖ,Žaliūkių k.,"Magistras;Šiaulių universitetas;Viešasis administravimas;2011;Aukštasis;Šiaulių krašto, vadybos, teisės ir kalbų kolegija;Paslaugų organizavimas;2006;Aukštesnysis;Vilniaus kooperacijos technikumas;Prekių žinovė;1983","Skaitymas, kelionės","Kuršėnai, Šiaulių raj.",Darbo partija,lietuvė ,39,"vokiečių, rusų",Ne ,Neturiu 
Radviliškio,1955-09-30,ištekėjusi,Ne ,"Šiaulių apskrities valstybinė mokesčiųinspekcija,Kontrolės departamento direktoriaus pavaduotoja",ZITA    ŽVIKIENĖ,Radviliškis,Aukštasis;Vilniaus universitetas;Teisininko;2001,"Gamta, liaudies medicina","Selvestrų k., Šilalės raj.",Darbo partija,lietuvė ,16,"rusų, prancūzų",Ne ,Neturiu 
Kėdainių,1966-01-15,vedęs,Ne ,"Kčstučio Virbicko advokatų kontora IUS,",KĘSTUTIS    VIRBICKAS,Vilnius,Aukštasis;Vilniaus universitetas;teisininkas;1991,"sportas, medžioklė, žvejyba",Vilnius,Lietuvos socialdemokratų partija,lietuvis ,74,"anglų, rusų",Ne ,Neturiu 
Raseinių,1950-11-26,vedęs,Ne ,"Raseinių Šaltinio vidurinė mokykla,fizikos mokytojas",PETRAS    VEŽBAVIČIUS,Ramanavos k.,Aukštasis;VPI;fizikos ir astronomijos mokytojas;1973,"sportas, žvejyba",Jurbarko raj.,Lietuvos žmonių partija,lietuvis ,7,"rusų, anglų",Ne ,Neturiu 
Kelmės,1949-02-20,našlys,Ne ,"Individuali Izidoriaus Šimkaus įmonė; UAB ""Lukojus"",savininkas; direktorius",IZIDORIUS    ŠIMKUS,Kelmė,Aukštasis universitetinis;Lietuvos žemės ūkio akademija;Agronomas;1972,medžioklė,"Bulovėnų k, Kelmės r.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,101,rusų,Ne ,Neturiu 
Telšių,1959-01-09,išsituokusi,Ne ,"UAB ""Smart Solutions"" (nuo 2012-04-13),administratorė",TATJANA    ŽGUNOVA,Klaipėda,Aukštesnysis;Odesos jūrų transporto inžinerinis institutas (Ukraina);inžinierė;1981,"knygos, muzika, politika, teisė",Klaipėda,„Drąsos kelias“ politinė partija,rusė ,73,"lietuvių, rusų, anglų, vokiečių",Ne ,Neturiu 
Akmenės - Joniškio,1960-12-04,ištekėjusi,Ne ,"Lietuvos profesinė sąjunga ""Solidarumas"",Socialinio dialogo vystymo specialistė",NIJOLĖ    VILIENĖ,Ramučių k.,Aukštesnysis;Šiaulių kolegija;Socialinis darbas;2004,"rankdarbiai, knygos","Pailių k., Joniškio rajonas",Lietuvos socialdemokratų sąjunga,lietuvė ,39,"rusų, vokiečių, vokiečių",Ne ,Neturiu 
Akmenės - Joniškio,1951-06-28,vedęs,Ne ,"Aplinkos ministerija,,patarėjas",ARTŪRAS    VAŠKEVIČIUS,Vilnius,Aukštasis;Dailės akademija;skulptūra;1978,foto,"Žagarė, Joniškio raj",Politinė partija „Sąjunga Taip“,lietuvis ,56,rusų,Ne ,Neturiu 
Akmenės - Joniškio,1949-05-01,Nenurodė,Ne ,"Valstybinio socialinio draudimo fondo valdybos Mažeikių skyriaus Akmenės skyrius,Vedėja",ZOFIJA    PAULIKIENĖ,Akmenė,Aukštasis;Maskvos  kooperacijos institutas;ekonomisto;1976;Aukštasis neuniversitetinis;Vilniaus  kooperacijos  technikumas;planuotojo;1969,Turizmas,"Klauseikių kaimas, Skuodo raj. sav.",Lietuvos socialdemokratų partija,lietuvė ,68,"anglų, rusų",Ne ,Neturiu 
Akmenės - Joniškio,1953-04-30,vedęs,Ne ,"Akmenės rajono savivaldybės administracija,Administracijos direktorius",APOLINARAS    NICIUS,Venta,Aukštasis;Šiaulių universitetas;Viešasis administravimas;2003;Aukštasis;Vilniaus pedagoginis universitetas;Vidurinės mokyklos geografijos mokytojas;1980;Vidurinis;Kairiškių vidurinė mokykla;-;1971,"turizmas, etnokultūra",Akmenės rajonas,Liberalų ir centro sąjunga,lietuvis ,24,anglų,Ne ,Neturiu 
Akmenės - Joniškio,1960-07-22,ištekėjusi,Ne ,"-,namų šeimininkė",AUDRONĖ    MILTENIENĖ,Ramučių k.,Vidurinis;N. Akmenės vidurinė mokykla;-;1980,"menai, muzika, kelionės, skaitymas, politika","Viekšniai, Akmenės rajonas",Socialistinis liaudies Frontas,lietuvė ,8,rusų,Ne ,Neturiu 
Akmenės - Joniškio,1970-11-05,vedęs,Ne ,"UAB Koncernas ""MG Baltic"",viceprezidentas",ARTŪRAS    LISTAVIČIUS,Vilnius,Aukštasis;Vilniaus Universitetas;Ekonominė kibernetika;1993,"tenisas, kelionės",Vilnius,Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvis ,92,"anglų, rusų",Ne ,Neturiu 
Akmenės - Joniškio,1967-05-28,ištekėjusi,Ne ,"UAB GARDMENA,Prekybos centro AKMENA direktorė",JOLANTA ADA    JANUITIENĖ,Naujoji Akmenė,Bakalauro laipsnis;Šiaulių universitetas;vadybos ir verslo administravimas;2010;Aukštasis neuniversitetinis;Kauno koop. technikumas;prekių žinovas;1991,"skaitymas, kelionės","Rusija, Kaliningrado sritis, Pravdinsko rajonas",Lietuvos Respublikos liberalų sąjūdis,lietuvė ,120,,Ne ,Neturiu 
Akmenės - Joniškio,1967-10-10,išsituokęs,Ne ,"LR Seimas,Seimo narys",SAULIUS    BUCEVIČIUS,Naujoji Akmenė,Aukštasis;LKKA;Vadyba;2011,"Turizmas, medžioklė, sportas","Pavandenės kaimas, Kelmės raj.",Darbo partija,lietuvis ,5,"lenkų, rusų",Ne ,Neturiu 
Akmenės - Joniškio,1966-04-14,vedęs,Ne ,"Naujosios Akmenės Ramučių gimnazija,mokytojas",RAIMONDAS    BITINAS,Naujoji Akmenė,Aukštasis universitetinis;Vilniaus pedagoginis universitetas;Mokytojas;2006,informacinės technologijos,Naujoji Akmenė,Partija Tvarka ir teisingumas,lietuvis ,66,"rusų, vokiečių",Ne ,Neturiu 
Akmenės - Joniškio,1979-04-28,vedęs,Ne ,"Ūkininkas,",VALIUS    ĄŽUOLAS,Kruopių mstl.,Studentas;Lietuvos žemės ūkio universitetas;Agronomija;2014,,"Akmenės raj., Kruopių mstl.,",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,59,"rusų, anglų",Ne ,Neturiu 
Akmenės - Joniškio,1969-02-27,išsituokęs,Ne ,"Uab Čia Market,parduotuvės vedėja",DAIVA    AUGUSTINIENĖ,Garliava,Aukštasis neuniversitetinis;Šiaulių valstybinė kolegija;Buhalterė;2004,"kelionės, knygos, domiuosi kitų šalių kultūromis, politika",Naujoji Akmenė,Demokratinė darbo ir vienybės partija,lietuvė ,14,"anglų, rusų, ispanų",Ne ,Neturiu 
Telšių,1957-06-10,vedęs,Ne ,"Signataras, Krikščionių partijos pirmininkas,-",GEDIMINAS    VAGNORIUS,Vilnius,LR Aukščiausiosios tarybos  - Atkuriamojo Seimo narys;1990 - 1992;LR Seimo narys;1994 - 2004,"sportas, knygos, teatras, kelionės","Vilkaičių km., Plungės rajonas",Krikščionių partija,lietuvis ,1,"vokiečių, rusų",Ne ,Neturiu 
Telšių,1943-08-13,ištekėjusi,Ne ,"VšĮ Regioninė Telšių ligoninė,l. e. p. Neurologijos skyriaus vedėja",IRENA    SKERNEVIČIŪTĖ,Telšiai,Aukštasis;VVU Medicinos fakultetas;gydytoja;1969,"Istorija, literatūra, kelionės","Sobuvos km., Prienų r.",Partija Tvarka ir teisingumas,lietuvė ,25,"rusų, prancūzų",Ne ,Neturiu 
Telšių,1970-08-24,ištekėjusi,Ne ,"Telšių ,,Atžalyno"" pagrindinė mokykla,Direktoriaus pavaduotoja, mokytoja",VILMA    SAVICKIENĖ,Telšiai,Aukštasis;Šiaulių universitetas;Pradinių klasių mokytoja;2001;Aukštesnysis;Kauno aukštesnioji katechetų mokykla;Katalikų religijos mokytoja;2000,"žvejyba, sodininkystė-daržininkystė, gyvūnai, šaudymas",Telšiai,Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvė ,69,rusų,Ne ,Neturiu 
Telšių,1975-02-27,išsiskyręs,Ne ,"UAB ""Ginsa"",direktorius",GINTARAS    SABECKIS,Telšiai,Aukštesnysis;Panevėžio konservatorija;Mokytojas;1994,"politika, sportas","Telšių raj., Tryškiai",Demokratinė darbo ir vienybės partija,lietuvis ,10,"rusų, anglų",Ne ,Neturiu 
Telšių,1956-06-24,vedęs,Ne ,"VšĮ Regioninė Telšių ligoninė,traumatologas-ortopedas, auditorius",PAULIUS    RUMBUTIS,Telšiai,Aukštasis;Kauno medicinos institutas;gydytojas;1980,"žvejyba, šachmatai","Žarėnų k., Telšių r.",Lietuvos Respublikos liberalų sąjūdis, ,137,"vokiečių, rusų",Ne ,Neturiu 
Telšių,1979-06-20,vedęs,Ne ,"UAB ""SMD"",direktorius",DEIVYDAS    RUBEŽIUS,Telšiai,Aukštasis universitetinis;VGTU;Vadybos ir verslo administravimo magistro laipsnį;2007;Aukštasis universitetinis;VGTU;Statybos inžinieriaus bakalauro laipsnis;2001,"kelionės, sportas",Telšiai,Liberalų ir centro sąjunga,lietuvis ,48,"rusų, vokiečių, anglų",Ne ,Neturiu 
Telšių,1957-03-12,vedęs,Ne ,"Lietuvo Šaulių Sąjunga, Telšių apskrities Žemaitijos šaulių 8-oji rinktinė,rinktinės vadas",VACLOVAS    RINGYS,Telšiai,Aukštasis neuniversitetinis;Žemaitijos kolegija;inžinierius;2006,"turizmas, žvejyba, knigų skaitimas",Stakminių kaimas Tryškių seniunija Telšių rajonas,Tautos vienybės sąjunga,lietuvis ,88,rusų,Ne ,Neturiu 
Telšių,1957-01-05,išsituokęs,Ne ,"UAB ""Telšių kuras"",Direktorius",VYTAUTAS    RAKICKAS,Telšiai,Aukštesnysis;Klaipėdos žemės ūkio technikumas;zotechnikas;1982;Profesinis;Žeimelio profesinė mokykla;mehanizatorius;1977;Vidurinis;Joniškio vidurinė mokykla;abiturjantas;1976,Žvejyba,Žūkančių km. Joniškio raj.,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,46,rusų,Ne ,Neturiu 
Telšių,1959-11-09,vedęs,Ne ,"Telšių rajono savivaldybė,Meras",VYTAUTAS    KLEIVA,Telšiai,Aukštasis;Valstybinė koncervatorija Klaipėdos fakultetas;Muzikos mokytojas-choro dirigentas;1982,"Sodininkystė, gėlininkystė, žirgų sportas, muzika",Telšiai,Lietuvos socialdemokratų partija,lietuvis ,70,vokiečių,Ne ,Neturiu 
