apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Daugiamandatė,1960-10-22,vedęs,Ne,"Likiškėlių pagrindinė mokykla,sargas",ROMUALDAS    VARANAUSKAS,Alytus,Aukštasis;Vilniaus inžinerinis statybos institutas;Inžinierius-mechanikas;1983,"mokslinė-fantastinė literatūra, kino menas","Mataičių kaimas, Klaipėdos rajonas",Emigrantų partija,lietuvis ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1976-06-24,vedęs,Ne,"UAB ""Energijos sistemų servisas"",elektromonteris",NEDAS    KEREVIČIUS,Kaunas,Nebaigtas aukštasis;Kauno technikos kolegija;elektros energetika,"literatūra, sportas, kultūriniai renginiai",Kaunas,Emigrantų partija,lietuvis ,,"rusų, anglų, lenkų",Ne,Neturiu
Daugiamandatė,1981-08-21,netekėjusi,Ne,"VĮ ""Kauno aerouostas"",Aviacijos saugumo inspektorė",GRAŽINA    OLEKAITĖ,Kaunas,Aukštasis;Lietuvos Žemės Ūkio universitetas;Rinkodaros vadyba;2007;Aukštasis;Lietuvos Žemės Ūkio universitetas;Visuomenės sveikatos specialistė;2004,"sportas, sveika gyvensena, rankdarbiai",Kaunas,Emigrantų partija,lietuvė ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1955-04-15,vedęs,Ne,"Kauno ryšininkų mokykla,tiekėjas elektrikas",LAIMUTIS    RAKAS,Kaunas,Aukštasis neuniversitetinis;Kauno aukštesnioji technikos mokykla;Technikas-elektrikas;1979,-,Vilkaviškio raj.,Emigrantų partija,lietuvis ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1979-11-21,ištekėjusi,Ne,"AB ""SWEDBANK"",projektų vadovė",KRISTINA    ŠUKIENĖ,Vilnius,,"politika, muzika, psichologija",Panevėžys,Emigrantų partija,lietuvė ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1963-09-07,vedęs,Ne,"UAB ""GRADUS TRADE"",vadybininkas",ROLANDAS    JANAVIČIUS,Kaunas,Aukštasis universitetinis;VU;finansai ir kreditas;1989,"automobilizmas, autosportas",Kaunas,Emigrantų partija,lietuvis ,,"rusų, lenkų",Ne,Neturiu
Daugiamandatė,1969-02-14,ištekėjusi,Ne,"Gedimino Naučiaus UAB,pardavimų vadybininkė",JŪRATĖ    NAUČIENĖ,Kaunas,Aukštesnysis;Kauno maisto pramonės technikumas;technikas-technologas;1990,"sportas, teatras, literatūra",Kaunas,Emigrantų partija,lietuvė ,,rusų,Ne,Neturiu
Daugiamandatė,1979-07-08,ištekėjusi,Ne,"šiuo metu esu motinystės atostogose,-",NERINGA    PETRULIENĖ,Kaunas,Aukštasis;Lietuvos Žemės Ūkio universitetas;Hidrotechnika;2002,"kelionės, aplinkos apsauga, gyvūnai, aktyvus poilsis",Marijampolė,Emigrantų partija,lietuvė ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1958-06-13,išsituokusi,Ne,"UAB ""Krištoliniai vandenys"",vyr. buhalterė",VIOLETA    KURINSKIENĖ,Kaunas,Aukštasis;Maisto pramonės institutas;ekonomistė;1985;Nenurodė;Maisto pramonės technikumas;buhalterė;1978,"sportas (važinėjimas dviračiu, lauko tenisas)","Krasnojarskas, Rusija",Emigrantų partija,lietuvė ,,rusų,Ne,Neturiu
Daugiamandatė,1970-04-12,vedęs,Ne,"-,-",GIEDRIUS    JARAŠIŪNAS,Kaunas,Aukštasis;LKKA;treniravimo sistemos (treneris);2010,"sportas, turizmas, žvejyba",Kaunas,Emigrantų partija,lietuvis ,,"rusų, anglų, lenkų",Ne,Neturiu
Daugiamandatė,1975-02-15,netekėjusi,Ne,"AB ŪKIO BANKAS,Kauno filialo biuro administratorė",ENRIKA    SKUJAITĖ,Kaunas,Universitetinis;KTU Socialinių m-klų fakultetas;Vadybos ir verslo administravimas;2010,"sportas, gamta, gyvūnai",Biržai,Emigrantų partija,lietuvė ,,"lietuvių, anglų, rusų",Ne,Neturiu
Daugiamandatė,1977-02-17,netekėjusi,Ne,"UAB Fornestas,pardavimų vadovė",KRISTINA    ŽIEMYTĖ,Kaunas,"Nenurodė;VU - KHF, magistras;Ekonomika;2008;Nenurodė;LKKA, magistras;Verslo vadyba;2001;Aukštasis;LKKA, bakalauras;Turizmo/sporto vadyba;1999","skaitymas, kelionės",Kaunas,Emigrantų partija,lietuvė ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1960-04-07,ištekėjusi,Ne,"VSDFV, Kauno skyrius,vyresnis pašalpų specialistas",RAIMUNDA    MURAUSKIENĖ,Kaunas,Aukštasis universitetinis;Kauno politechnikos institutas;inžinierius-ekonomistas;1984;Vidurinis;Aušros gimnazija;-;1978,sportas,Jurbarkas,Emigrantų partija,lietuvė ,,"rusų, anglų",Ne,Neturiu
Raseinių,1983-09-20,nevedęs,Ne,"e-Commera Ltd,IT infrastruktūros komandos vadovas",ANDRIUS    KASPARAVIČIUS,Raseiniai,Nebaigtas aukštasis;KTU;informatika;2004,"kelionės, dainavimas, populiarusis mokslas",Raseiniai,Emigrantų partija,lietuvis ,,"anglų, rusų",Ne,Neturiu
Nevėžio,1953-12-09,vedęs,Ne,"-,-",ANTANAS    PAULIUKAS,Panevėžys,Aukštesnysis;J. Svedo aukštesnioji padagoginė muzikos mokykla;Muzikos dėstytojas ir orkestro vadovas;1977,"sportas, muzika, politika",Panevėžys,Emigrantų partija,lietuvis ,,"rusų, anglų, lenkų",Ne,Neturiu
Daugiamandatė,1960-09-03,ištekėjusi,Ne,"UAB ""GRAŽVIGA"",marketingo vadovė",VIRGINIJA    ANDRIJEVSKIENĖ,Vilnius,Aukštesnysis;Vilniaus Prekybos technikumas;techniko - prekių žinovo;1984,"kelionės, knygos, teatras",Vilnius,Emigrantų partija,lietuvė ,,"lenkų, rusų",Ne,Neturiu
Panemunės,1959-07-19,nevedęs,Ne,"VĮ ""Kauno aerouostas"",Aviacijos saugumo tarnybos inspektorius",RIMANTAS    ŽILIONIS,Kaunas,"Aukštasis;KTU;Smulkaus ir vidutinio verslo vadyba;2003;Aukštasis;Lietuvos Valstybinė Konservatorija, Klaipėdos fakultetai;Orkestro vadovas ir dirigentas, pedagogas;1982","poilsis gamtoje, skaitymas",Kaunas,Emigrantų partija,lietuvis ,,"rusų, anglų",Ne,Neturiu
Kėdainių,1979-10-01,vedęs,Ne,"šiuo metu bedarbis,-",REDAS    KIMANTAS,Garliava,Vidurinis;Garliavos Jonučių vid. mokykla;-;1997,"sportas, žvejyba, medžioklė, literatūra, politika",Kaunas,Emigrantų partija,lietuvis ,,"rusų, anglų",Ne,Neturiu
Kauno - Kėdainių,1970-04-22,vedęs,Ne,"šiuo metu nedirbantis,-",GEDIMINAS    NAUČIUS,Kaunas,Nebaigtas spec. vidurinis;Kauno politechnikumas;MAP;1988,-,Kaunas,Emigrantų partija,lietuvis ,,rusų,	 ,Neturiu
Naujamiesčio,1951-04-03,vedęs,	 ,"Kauno m. savivaldybė,vairuotojas",JUOZAS    MURAUSKAS,Kaunas,,sportas,"Vilkaviškio raj., Gražiškių km.",Emigrantų partija,lietuvis ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1971-01-06,nenurodė,Ne,"VšĮ Krepšinio rytas,treneris",DARIUS    MASKOLIŪNAS,Vilnius,Aukštasis;Mykolo Romerio universitetas;viešasis administravimas;2010,"tenisas, medžioklė",Jonava,Politinė partija „Sąjunga Taip“,lietuvis ,,"anglų, lenkų, rusų",Ne,Neturiu
Daugiamandatė,1974-08-31,vedęs,Ne,"Lietuvos olimpinis sporto centras,treneris",ANDREJUS    ZADNEPROVSKIS,Vilnius,Aukštasis;Lietuvos teisės akademija;teisininkas;2002,"muzika, dviračių sportas, žvejyba",Kalingrado m. Rusija,Politinė partija „Sąjunga Taip“,rusas ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1979-10-14,vedęs,Ne,"Lietuvos olimpinis sporto centras,olimpietis",MINDAUGAS    MIZGAITIS,Kaunas,Aukštasis;LKKA;Treneris;2006,"sportas, kelionės, knygos",Kaunas,Politinė partija „Sąjunga Taip“,lietuvis ,,"rusų, lenkų, anglų",Ne,Neturiu
Daugiamandatė,1954-05-25,ištekėjusi,Ne,"VšĮ  Kultūros ir švietimo centras Vilniaus mokytojų namai,direktorė",ZENOBIJA    ŽEPNICKIENĖ,Vilnius,Aukštasis magistrinis;Vilniaus pedagoginis universitetas;kultūros ir švietimo įstaigų vadyba;2004;Aukštasis;LTSR konservatorija;chorinis dirigavimas;1981,"skaitymas, kelionės, muzika",Vilnius,Politinė partija „Sąjunga Taip“, ,,"lenkų, rusų, vokiečių",Ne,Neturiu
Daugiamandatė,1944-06-10,vedęs,Ne,"Vilniaus Dailės Akademija,profesorius",STASYS    ŽIRGULIS,Kaunas,Aukštasis;Vilniaus Dailės akademija;skulptorius;1974,"skaitymas, filosofija, šachmatai",Radviliškis,Politinė partija „Sąjunga Taip“,lietuvis ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1949-03-27,vedęs,Ne,"Respublikiniai būsto valdymo ir priežiūros rūmai,Prezidentas",JUOZAS    ANTANAITIS,Vilnius,Aukštasis;Saratovo aukštoji karinės chemijos vadybos mokykla;Chemikas - analitikas;1983;11 klasių;Šiaulių 9 vidurinė mokykla;moksleivis;1967,"Istorija, genealogija",Šiauliai,Politinė partija „Sąjunga Taip“,lietuvis ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1976-04-04,ištekėjusi,Ne,"Vilniaus dailės akademija,projektų skyriaus vadovė",DAINA    URBANAVIČIENĖ,Vilnius,"Aukštasis magistrinis;Vilniaus dailės akademija;Unesco kultūros vadybos ir kultūros politikos studijų programa, vadybos ir verslo administravimas;2008;Aukštasis magistrinis;Vilniaus universitetas;Humanitariniai mokslai, istorijos studijų programa (Istorijos teorijos ir kultūros istorija);2000","Kelionės, sportas, knygos, kultūros renginiai",Vilnius,Politinė partija „Sąjunga Taip“,lietuvė ,,"anglų, prancūzų, rusų",Ne,Neturiu
Daugiamandatė,1982-07-21,Nenurodė,Ne,"Online Media,IT ir marketingo projektų vadovė",INDRĖ    JAKAITYTĖ,Vilnius,Teisės magistras;Mykolo Romerio universitetas;Informatikos teisė;2006;Teisės bakalauras;Lietuvos teisės universitetas;Teisė;2004,"kelionės, muzika, fotografija, pramoginiai šokiai, krepšinis, informacinės technologijos.",Vilnius,Politinė partija „Sąjunga Taip“,lietuvė ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1959-03-13,vedęs,Ne,"Vilniaus m. klinikinė ligoninė, direktoriaus pavaduotojas",ALGIMANTAS    VAKARINAS,Vilnius,Aukštasis;Kauno politechnikos institutas;inžinierius-mechanikas;1982,"medžioklė, muzikavimas",Vilkaviškio raj. Šakių kaimas,Politinė partija „Sąjunga Taip“,lietuvis ,,"prancūzų, anglų, rusų",Ne,Neturiu
Daugiamandatė,1959-11-25,vedęs,Ne,"AB Vilniaus šilumos tinklai, direktoriaus pavaduotojas",KĘSTUTIS    NĖNIUS,Vilnius,Aukštasis;Kauno Technologijų universitetas;indžinierius/mechanikas;1982,"sportas, gamta, muzika, literatūra",Kaunas,Politinė partija „Sąjunga Taip“,lietuvis ,,"anglų, lenkų, rusų",Ne,Neturiu
Daugiamandatė,1964-10-24,vedęs,Ne,"Vilniaus miesto savivaldybės administracija,Tarybos sekretorius",VIRGINIJUS    DASTIKAS,Vilnius,Aukštasis magistrinis;VGTU;kelių inžinierija;2003;Aukštasis;VISI;miestų statyba;1990,"sportas, kelionės, žvejyba, skaitymas",Kaišiadorių raj.,Politinė partija „Sąjunga Taip“,lietuvis ,,"rusų, lenkų, anglų",Ne,Neturiu
Daugiamandatė,1963-02-18,vedęs,Ne,",",VALDAS    KLIMANTAVIČIUS,Vilnius,Aukštasis;KPI;automatika ir telemechanika;1985,"buriavimas, skaitymas",Vilnius,Politinė partija „Sąjunga Taip“,lietuvis ,,"anglų, lenkų, rusų",Ne,Neturiu
Daugiamandatė,1952-11-16,vedęs,Ne,"Lietuvos edukologijos universitetas,instituto direktorius",ALGIMANTAS    ŠVENTICKAS,Vilnius,Aukštasis;Šiaulių pedagoginis institutas;fizikos mokytojas;1975,"medžioklė, žvejyba, muzika",Jurbarkas,Politinė partija „Sąjunga Taip“,lietuvis ,,"anglų, rusų, lenkų",Ne,Neturiu
Daugiamandatė,1985-05-08,netekėjusi,Ne,"nėra,nėra",ERNESTA    ARLAUSKAITĖ,Avižienių k.,Aukštasis universitetinis;Vilniaus Gedimino technikos universitete;Aplinkos apsaugos inžinerius;2012;Aukštasis neuniversitetinis;Vilniaus kolegija;Chemikas	2007;2007,"Turizmas, domėjimasis įvairia literatūra",Alytus,Politinė partija „Sąjunga Taip“,lenkė ,,"lietuvių, anglų, rusų",Ne,Neturiu
Daugiamandatė,1952-11-08,Nenurodė,Ne,"Lietuvos Respublikos valstybės kontrolė,vyresnioji valstybinė auditorė",ALMUTĖ    JUZĖNIENĖ,Vilnius,"Kvalifikacijos studijos;Kitos mokymo įstaigos;Išklausiau 27 ekonomikos, buhalterinės apskaitos, audito, ECDL Europos kompiuterio vartotojo, psichologijos, bendravimo įgūdžių ir kitų mokymo kursų ir seminarų.;2012;Aukštasis universitetinis;Vilniaus universitetas;Maisto prekių mokslas ir prekybos organizavimas (socialinių mokslų studijų sritis);1978;Aukštesnysis;Kalvarijos maisto pramonės technikumas;Pieno produktų technologija;1971","fotografija, plaukimas",Radviliškio rajonas Sadūnų kaimas,Politinė partija „Sąjunga Taip“,lietuvė ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1963-06-02,vedęs,Ne,"AB ""Kauno energija"",Inžinierius",GEDIMINAS    VASILIAUSKAS,Kaunas,Aukštasis universitetinis;Vilniaus universitetas;Ekonomistas;1990;Aukštesnysis;Kauno politechnikumas;Technikas-statybininkas;1982,"Sportas, kelionės",Kauno raj.,Politinė partija „Sąjunga Taip“,lietuvis ,,"anglų, rusų, lenkų",Ne,Neturiu
Daugiamandatė,1987-07-05,nevedęs,Ne,"AB ""Kraft foods Lietuva"",Gamybos darbuotojas",MARTYNAS    POŽAITIS,Kaunas,Aukštasis universitetinis;Vytauto Didžiojo universitetas;Politikos mokslai ir diplomatija;2010,"Žvejyba, futbolas",Kaunas,Politinė partija „Sąjunga Taip“,lietuvis ,,"anglų, rusų",Ne,Neturiu
Šilainių,1966-05-28,vedęs,Ne,"Kauno technologijos universitetas,Lektorius",ELIGIJUS    DZEŽULSKIS-DUONYS,Kaunas,Aukštasis universitetinis;Vytauto Didžiojo universitetas;Praktinė filosofija;1997,"Knygų skaitymas ir rašymas, sportas",Plungė,Politinė partija „Sąjunga Taip“,lietuvis ,,"anglų, prancūzų, rusų, lenkų, italų",Ne,Neturiu
Daugiamandatė,1981-08-21,ištekėjusi,Ne,",",BOŽENA    GRUODIENĖ,Vilnius,Aukštasis universitetinis;Mykolo Romerio universitetas;teisininkas;2006,"daržininkystė, žvejyba",Vilnius,Politinė partija „Sąjunga Taip“,lenkė ,,"anglų, lenkų, rusų",Ne,Neturiu
Daugiamandatė,1968-02-28,vedęs,Ne,"UAB Landlord LT ; VšĮ Šiaurės sporto centras,direktorius",GINTAUTAS    ŠIVICKAS,Domeikavos k.,Aukštasis universitetinis;KTU;finansų vadyba;1998,"sportas, rinkos",Kaunas,Politinė partija „Sąjunga Taip“,lietuvis ,,"rusų, anglų, vokiečių",Ne,Neturiu
Daugiamandatė,1986-12-17,nevedęs,Ne,"Vilniaus miesto savivaldybės administracija,Vilniaus miesto savivadybės administracijos E. miesto departamento Interesantų aptarnavimo skyriaus Žemės ūkio poskyrio vedėjas",SIMAS    BRUSOKAS,Vilnius,Aukštasis;Mykolo Romerio universitetas;Teisės;2011,"teisės mokslų pažinimas, visuomeninė veikla, keliavimas po Lietuvą ir kitas pasaulio šalis",Kauno miestas,Politinė partija „Sąjunga Taip“,lietuvis ,,"anglų, vokiečių pagrindai, prancūzų",Ne,Neturiu
Daugiamandatė,1978-06-26,vedęs,Ne,"Lietuvos futbolo federacija,varžybų vykdymo ir renginių skyriaus vadovas",NERIJUS    DUNAUSKAS,Vilnius,Aukštasis;Lietuvos kūno kultūros akademija;edukologijos;2000,"sportas, skaitymas, teatras",Telšiai,Politinė partija „Sąjunga Taip“,lietuvis ,,"rusų, vokiečių, anglų",Ne,Neturiu
Daugiamandatė,1987-08-06,nevedęs,Ne,",",MINDAUGAS    CESIULIS,Kaunas,Aukštasis magistrinis;Vytauto Didžiojo universitetas;Diplomatija ir tarptautiniai santykiai;2012;Aukštasis universitetinis;Vytauto Didžiojo universitetas;Politikos mokslai;2010,"Gamta, knygos, filmai, krepšinis ir futbolas",Kaunas,Politinė partija „Sąjunga Taip“,lietuvis ,,"anglų, prancūzų",Ne,Neturiu
Daugiamandatė,1983-05-19,netekėjusi,Ne,"UAB ""Arinija"",administratorė",SIMONA    STANČIKAITĖ,Kaunas,Aukštasis neuniversitetinis;Kauno socialinių mokslų kolegija;Odontologinė priežiūra;2006,"Sportas, skaitymas, kelionės",Kupiškis,Politinė partija „Sąjunga Taip“,lietuvė ,,"anglų, prancūzų",Ne,Neturiu
Daugiamandatė,1963-10-14,vedęs,Ne,"PENSININKAS,",ARTŪRAS    JACEVIČIUS,Pakruojis,Aukštasis;KTU;Inžinierius;2000,"SPORTAS,PRAMOGINIAI ŠOKIAI",Pakruojis,Politinė partija „Sąjunga Taip“, ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1985-06-25,vedęs,Ne,"VšĮ Mykolo Marcinkevičiaus ligoninė,direktoriaus pavaduotojas ekonomikos reikalams",AURIMAS    MILKAUSKAS,Vilnius,Magistras;Vilniaus universitetas;Tarptautinis verslas;2010;Bakalauras;Vilniaus universitetas;Vadyba ir verslo administravimas;2008;Vidurinis;Vilniaus Ozo vidurinė mokykla;--;2004,"aktyvus laisvalaikis, knygos, sportas",Kaunas,Politinė partija „Sąjunga Taip“,lietuvis ,,"anglų, vokiečių, rusų",Ne,Neturiu
Daugiamandatė,1977-08-19,išsiskyręs,Ne,"VŠĮ ""Lietuvos inovacijų centras"",Atstovas Kauno regione",DAINIUS    JUKNEVIČIUS,Kaunas,Aukštasis universitetinis;Kauno technologijos universitetas;Telekomunikacijų inžinerija;2000,"Krepšinis, kelionės, kolekcionavimas",Jurbarkas,Politinė partija „Sąjunga Taip“,lietuvis ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1966-07-31,vedęs,Ne,"UAB ""Namų statybos projektai"",Direktoriaus pavaduotojas",ARMANDAS    KALYTIS,Kaunas,"Aukštasis universitetinis;Kauno technologijos universitetas;Tikslieji mechanikos prietaisai, inžinierius-mechanikas;1992","Sportas, psichologija, kelionės",Petršiūnų km. Pakruojo raj.,Politinė partija „Sąjunga Taip“,lietuvis ,,"rusų, anglų",Ne,Neturiu
Radviliškio,1984-06-06,nevedęs,Ne,"UAB Hoganas,vertintojas",DAIVIS    SUTKEVIČIUS,Radviliškis,Bakalauro laipsnis;Lietuvos kūno kltūros akademija;krepšinio-tinklinio treneris;2008,"sportas, muzika","Radviliškis, Lietuva",Politinė partija „Sąjunga Taip“,lietuvis ,,"anglų, rusų, švedų",Ne,Neturiu
Utenos,1956-08-14,vedęs,Ne,"Vilniaus m. savivaldybės administracijos, Socialinių reikalų ir sveikatos departamentas, socialinio būsto skyrius,vedėjas",VIDUTIS    BAREIKIS,Vilnius,Aukštasis magistrinis;Lietuvos teisės akademija;socialinio darbo magistras;2004;Aukštasis;Lietuvos muzikos akademija;operos solistas;1992,"žvejyba, kelionės, automobiliai",Vilniaus miestas,Politinė partija „Sąjunga Taip“,lietuvis ,,"rusų, prancūzų, lenkų",Ne,Neturiu
Daugiamandatė,1969-05-16,nenurodė,Ne,VšĮ GMG direktorė. „Žalias miestas - eko būstas“ projekto organizatorė.,RITA    GLAZER,Vilnius,Aukštesnysis;Vilniaus Konservatorija;kultūras vadyba ir režisūra;Bakalauras;ISM ekonomikos ir verslo universitetas;verslo vadyba;2006,"renginių organizavimas, muzika, sportas","Vilkaviškio rajonas, Alvitas",Politinė partija „Sąjunga Taip“,lietuvė ,,"rusų, anglų, vokiečių",Ne,Neturiu
Telšių,1947-08-04,vedęs,Ne,",",LEONAS KĘSTUTIS    DUNAUSKAS,Telšiai,Aukštasis;Kūno kultūros institutas;sporto treneris;1970,"kelionės, sportas,",Kėdainiai,Politinė partija „Sąjunga Taip“,lietuvis ,,"rusų, vokiečių",Ne,Neturiu
Daugiamandatė,1982-08-18,ištekėjusi,Ne,"Vilniaus „Varpo“ suaugusiųjų vidurinė mokykla,vyresnioji matematikos ir informacinių technologijų mokytoja, taip pat esu mokytoja konsultantė.",INGA    LEBEDNYKIENĖ,Vilnius,Aukštasis;VPU;Matematikos bakalauro laipsnis ir mokytojo kvalifikacija;2004,"Krepšinis, smiginis.","Žemaitės g. 12, Pilviškiai, Vilkaviškio r.",Politinė partija „Sąjunga Taip“,lietuvė ,,"rusų, vokiečių pagrindai",Ne,Neturiu
Daugiamandatė,1956-05-06,vedęs,Ne,"BĮ Vilniaus miesto Motinos ir vaiko pensionas,direktorė",NIJOLĖ    DIRSIENĖ,Vilnius,Aukštasis;Vilniaus universitetas;Soc. darbas;1997;Aukštasis;Vilniaus universitetas;ekonomistė;1979,"kelionės, knygos, mezgimas",Druskininkai,Politinė partija „Sąjunga Taip“,lietuvė ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1981-07-09,ištekėjusi,Ne,"UAB ""Atliekų tvarkymo tarnyba"",Biuro vadovė",GITANA    GIMBUTIENĖ,Vilnius,Nebaigtas aukštasis;Vilniaus universitetas;Matematika ir matematikos taikymai;2003,"Filmai,muzika,knygos",Rokiškis,Politinė partija „Sąjunga Taip“,vokietė ,,"vokiečių, rusų",Ne,Neturiu
Daugiamandatė,1985-12-05,vedęs,Ne,"Vilniaus miesto savivaldybė,Vyriausiasis specialistas",DARIUS    NIŪKLYS,Vilnius,,Kelionės,Vilnius,Politinė partija „Sąjunga Taip“,lietuvis ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1973-05-26,vedęs,Ne,"VRM pensininkas,",LAIMONAS    BANKAUSKAS,Vilnius,Aukštasis;Maskvos Teisės institutas;teisininkas;2003,"kelionės, grybavimas",Alytaus raj. Eičiūnų kaimas,Politinė partija „Sąjunga Taip“,lietuvis ,,"rusų, lenkų",Ne,Neturiu
Daugiamandatė,1958-03-08,išsiskyręs,Ne,"UAB ,, Karališkas tigras'',direktorius",MEČISLOVAS    SUBELIS,Vilnius,Aukštesnysis;Vilniaus kolegija;technikas/mechanikas;1982,"žvejyba, dainavimas, politika",Vilnius,Politinė partija „Sąjunga Taip“,lenkas ,,"rusų, lenkų",Ne,Neturiu
Daugiamandatė,1975-02-23,ištekėjusi,Ne,"Mykolo Romerio universitetas,Mokslo centro vyresnioji vadybininkė",NOMEDA    GUDELIENĖ,Vilnius,"Aukštasis magistrinis;Vilniaus universitetas;Vertimo studijos;2005;Aukštasis, bakalauras;LCC Tarptautinis universitetas;Anglų k. ir verslo vadyba;1998","knygos, kelionės",Kaunas,Politinė partija „Sąjunga Taip“,lietuvė ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1944-04-16,nenurodė,Ne,"Vilniaus Jono Ivaškevičiaus jaunimo mokykla,direktorė",VAJONĖ    STRIMAITIENĖ,Vilnius,Aukštasis magistrinis;Vilniaus pedagoginis universitetas;socialinė pedagogė;2000;Aukštasis;Vilniaus valstybinis pedagoginis institutas;istorijos mokytoja;1972,"kelionės, teatras, literatūra,",Ignailinos rajonas,Politinė partija „Sąjunga Taip“,lietuvė ,,"vokiečių, rusų",Ne,Neturiu
Aukštaitijos,1982-12-19,vedęs,Ne,"Draudimas,Panevėžio filialo direktorius",TADAS    LABUTIS,Panevėžys,Panevėžio miesto taryba;2011 - ,"Sportas,  kelionės, literatūra.",Panevėžys,Politinė partija „Sąjunga Taip“, ,,,Ne,Neturiu
Daugiamandatė,1972-06-29,vedęs,Ne,"VšĮ ""Žalgirietis"",treneris",GEDIMINAS    KONTAUTAS,Vilnius,Aukštasis;VU;komercija;2012,"sportas, kelionės",Plungė,Politinė partija „Sąjunga Taip“,lietuvis ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1960-01-04,vedęs,Ne,"UAB Vilniaus viešasis transportas,ūkio skyriaus viršininko pavaduotojas",JEVGENIJ    GALIAUTDINOV,Vilnius,Aukštasis;KPI;mašinų gamyba;1982,sportas,"Rusija, Sverdlovsko sritis",Politinė partija „Sąjunga Taip“,rusas ,,"rusų, lenkų",Ne,Neturiu
Daugiamandatė,1953-05-26,vedęs,Ne,",",ANTANAS ALGIS    JANICKAS,Nemenčinė,Vidurinis;Nemenčinės vid.mok.;-;1978,"Turizmas,žvejyba,technika,elektronika,šunys.","Širvintų rajonas,Kiauklių kaimas",Politinė partija „Sąjunga Taip“,lietuvis ,,"rusų, lenkų, vokiečių pagrindai",Ne,Neturiu
